mY,Ligne new,Loc_map,Montee_Weekday_vac,Descente_Weekday_vac
2022/03,70,Lamadelaine,12741,17453
2022/03,70,Leudelange,2604,3782
2022/03,70,Longwy,14074,8835
2022/03,70,Luxembourg,116250,124465
2022/03,70,Pétange,54839,45942
2022/03,70,Rodange,43121,40889
2022/03,70,Schouweiler,2263,3100
2022/03,90,Bettembourg,49259,47616
2022/03,90,Hettange-Grande,20646,25327
2022/03,90,Howald,6696,22909
2022/03,90,Luxembourg,186310,172577
2022/03,90,Thionville,163804,160456
2022/04,10,Clervaux,7583,8772
2022/04,10,Colmar-Berg,2171,2119
2022/04,10,Cruchten,1040,1079
2022/04,10,Diekirch,14521,6305
2022/04,10,Dommeldange,5334,8693
2022/04,10,Drauffelt,1988,2076
2022/04,10,Ettelbruck,37024,43147
2022/04,10,Goebelsmühle,26,130
2022/04,10,Gouvy,1543,81
2022/04,10,Heisdorf,1950,2574
2022/04,10,Kautenbach,20067,19373
2022/04,10,Lintgen,4186,4069
2022/04,10,Lorentzweiler,3120,3406
2022/04,10,Luxembourg,82992,67446
2022/04,10,Merkholtz,0,465
2022/04,10,Mersch,35988,33990
2022/04,10,Michelau,1352,2335
2022/04,10,Wiltz,0,0
2022/04,10,Pfaffenthal-Kirchberg,23796,28791
2022/04,10,Schieren,2214,2587
2022/04,10,Troisvierges,7367,4835
2022/04,10,Walferdange,4251,4580
2022/04,10,Wiltz,11673,11334
2022/04,10,Wilwerwiltz,1872,2680
2022/04,16,Belval,964,3738
2022/04,16,Belval,692,1170
2022/04,16,Belval,23542,24845
2022/04,16,Belvaux,571,1163
2022/04,16,Berchem,2563,2682
2022/04,16,Bettembourg,26326,24517
2022/04,16,Clervaux,10219,9855
2022/04,16,Differdange,19408,22050
2022/04,16,Dommeldange,9459,5280
2022/04,16,Drauffelt,2053,2349
2022/04,16,Esch-sur-Alzette,46321,53033
2022/04,16,Ettelbruck,31697,26463
2022/04,16,Goebelsmühle,1711,3881
2022/04,16,Howald,5407,6406
2022/04,16,Kautenbach,9137,7360
2022/04,16,Lamadelaine,6970,2940
2022/04,16,Luxembourg,104692,80760
2022/04,16,Mersch,18430,18446
2022/04,16,Niederkorn,1690,2513
2022/04,16,Noertzange,3682,10832
2022/04,16,Oberkorn,1785,2560
2022/04,16,Pétange,8532,13514
2022/04,16,Pfaffenthal-Kirchberg,14042,19904
2022/04,16,Rodange,5852,8520
2022/04,16,Schifflange,12346,14300
2022/04,16,Troisvierges,9106,6702
2022/04,16,Walferdange,4304,5751
2022/04,16,Wilwerwiltz,2356,2557
2022/04,30,Betzdorf,1827,2901
2022/04,30,Cents-Hamm,1836,2100
2022/04,30,Igel,7593,10043
2022/04,30,Konz,3946,5085
2022/04,30,Luxembourg,55745,57166
2022/04,30,Manternach,2805,2457
2022/04,30,Mertert,2511,2336
2022/04,30,Munsbach,5777,4783
2022/04,30,Oetrange,3869,4319
2022/04,30,Roodt-sur-Syre,4494,4920
2022/04,30,Contern,12104,14279
2022/04,30,Trier,17794,10184
2022/04,30,Trier,4942,4685
2022/04,30,Wasserbillig,15478,15589
2022/04,30,Wecker,5072,5678
2022/04,50,Arlon,58071,55506
2022/04,50,Bertrange,7206,7806
2022/04,50,Capellen,4355,4268
2022/04,50,Kleinbettingen,11051,11416
2022/04,50,Luxembourg,81774,85005
2022/04,50,Mamer,7115,7032
2022/04,50,Mamer,5577,6732
2022/04,60,Audun-le-Tiche,12864,11670
2022/04,60,Belval,1238,1423
2022/04,60,Belval,1272,1584
2022/04,60,Belval,26304,27230
2022/04,60,Belvaux,1506,1300
2022/04,60,Berchem,4368,4027
2022/04,60,Bettembourg,57316,61758
2022/04,60,Differdange,22434,24327
2022/04,60,Dudelange,5753,6776
2022/04,60,Dudelange,10026,7899
2022/04,60,Dudelange,4120,3196
2022/04,60,Dudelange,15606,13232
2022/04,60,Esch-sur-Alzette,70056,78718
2022/04,60,Howald,4843,5562
2022/04,60,Kayl,223,928
2022/04,60,Lamadelaine,629,2681
2022/04,60,Luxembourg,115578,89474
2022/04,60,Niederkorn,2725,3093
2022/04,60,Noertzange,4671,6252
2022/04,60,Oberkorn,3336,3950
2022/04,60,Pétange,13416,18148
2022/04,60,Rodange,2305,5652
2022/04,60,Rumelange,413,357
2022/04,60,Schifflange,17172,18211
2022/04,60,Tétange,103,81
2022/04,60,Volmerange-les-Mines,2427,3605
2022/04,70,Athus,21210,15207
2022/04,70,Bascharage,19240,21662
2022/04,70,Dippach,7926,8342
2022/04,70,Hollerich,7928,12912
2022/04,70,Lamadelaine,8382,9304
2022/04,70,Leudelange,2231,3936
2022/04,70,Longwy,12277,7231
2022/04,70,Luxembourg,105512,106469
2022/04,70,Pétange,39639,45696
2022/04,70,Rodange,38036,31189
2022/04,70,Schouweiler,1847,2332
2022/04,90,Bettembourg,45870,42447
2022/04,90,Hettange-Grande,19964,17742
2022/04,90,Howald,6998,14856
2022/04,90,Luxembourg,193125,174158
2022/04,90,Thionville,161160,179036
2022/05,10,Clervaux,5600,6560
2022/05,10,Colmar-Berg,3860,3300
2022/05,10,Cruchten,1540,1840
2022/05,10,Diekirch,23820,10900
2022/05,10,Dommeldange,8340,11580
2022/05,10,Drauffelt,1500,1300
2022/05,10,Ettelbruck,37020,40360
2022/05,10,Goebelsmühle,40,200
2022/05,10,Gouvy,1720,0
2022/05,10,Heisdorf,3200,3680
2022/05,10,Kautenbach,19490,17372
2022/05,10,Lintgen,6780,6460
2022/05,10,Lorentzweiler,4900,5380
2022/05,10,Luxembourg,82560,78820
2022/05,10,Merkholtz,0,382
2022/05,10,Mersch,37700,34240
2022/05,10,Michelau,1080,2080
2022/05,10,Wiltz,0,560
2022/05,10,Pfaffenthal-Kirchberg,23660,31360
2022/05,10,Schieren,3660,4140
2022/05,10,Troisvierges,5460,3680
2022/05,10,Walferdange,7060,7040
2022/05,10,Wiltz,13690,12726
2022/05,10,Wilwerwiltz,1580,1740
2022/05,16,Belval,940,2360
2022/05,16,Belval,900,1740
2022/05,16,Belval,21400,21100
2022/05,16,Belvaux,720,800
2022/05,16,Berchem,2400,2780
2022/05,16,Bettembourg,22220,21260
2022/05,16,Clervaux,7220,6560
2022/05,16,Differdange,16940,16500
2022/05,16,Dommeldange,7500,4700
2022/05,16,Drauffelt,1620,1560
2022/05,16,Esch-sur-Alzette,39860,42780
2022/05,16,Ettelbruck,25600,17580
2022/05,16,Goebelsmühle,1300,2740
2022/05,16,Howald,4060,5380
2022/05,16,Kautenbach,6780,4700
2022/05,16,Lamadelaine,4760,2560
2022/05,16,Luxembourg,73460,71560
2022/05,16,Mersch,14680,12180
2022/05,16,Niederkorn,2300,1500
2022/05,16,Noertzange,3040,7080
2022/05,16,Oberkorn,2440,2240
2022/05,16,Pétange,7440,9700
2022/05,16,Pfaffenthal-Kirchberg,10100,17600
2022/05,16,Rodange,3600,6200
2022/05,16,Schifflange,11600,11820
2022/05,16,Troisvierges,7140,4140
2022/05,16,Walferdange,3640,4400
2022/05,16,Wilwerwiltz,1520,1660
2022/05,30,Betzdorf,1917,2618
2022/05,30,Cents-Hamm,1701,2552
2022/05,30,Igel,9441,9428
2022/05,30,Konz,4165,5209
2022/05,30,Luxembourg,57234,59894
2022/05,30,Manternach,2485,2046
2022/05,30,Mertert,2322,2702
2022/05,30,Munsbach,6267,4900
2022/05,30,Oetrange,3898,4074
2022/05,30,Roodt-sur-Syre,4412,5314
2022/05,30,Contern,14114,15448
2022/05,30,Trier,18087,11783
2022/05,30,Trier,4824,5488
2022/05,30,Wasserbillig,17033,15861
2022/05,30,Wecker,5213,6256
2022/05,50,Arlon,63164,58916
2022/05,50,Bertrange,9649,9136
2022/05,50,Capellen,5092,5544
2022/05,50,Kleinbettingen,14457,16434
2022/05,50,Luxembourg,92758,96437
2022/05,50,Mamer,9280,9081
2022/05,50,Mamer,6556,8108
2022/05,60,Audun-le-Tiche,12940,12065
2022/05,60,Belval,1980,1602
2022/05,60,Belval,860,1393
2022/05,60,Belval,20831,24775
2022/05,60,Belvaux,620,973
2022/05,60,Berchem,4153,3555
2022/05,60,Bettembourg,59363,62996
2022/05,60,Differdange,18862,20360
2022/05,60,Dudelange,7241,10284
2022/05,60,Dudelange,13078,10336
2022/05,60,Dudelange,5616,4887
2022/05,60,Dudelange,20393,18125
2022/05,60,Esch-sur-Alzette,60125,59291
2022/05,60,Howald,3366,4675
2022/05,60,Kayl,317,721
2022/05,60,Lamadelaine,400,2871
2022/05,60,Luxembourg,84776,75025
2022/05,60,Niederkorn,2140,2351
2022/05,60,Noertzange,3958,4409
2022/05,60,Oberkorn,2900,4093
2022/05,60,Pétange,12940,10227
2022/05,60,Rodange,1520,4160
2022/05,60,Rumelange,468,397
2022/05,60,Schifflange,13722,12524
2022/05,60,Tétange,204,104
2022/05,60,Volmerange-les-Mines,2932,3426
2022/05,70,Athus,28324,21323
2022/05,70,Bascharage,21531,22910
2022/05,70,Dippach,9142,8943
2022/05,70,Hollerich,8138,14334
2022/05,70,Lamadelaine,10979,12955
2022/05,70,Leudelange,3078,5051
2022/05,70,Longwy,15142,11128
2022/05,70,Luxembourg,123927,126838
2022/05,70,Pétange,49542,51841
2022/05,70,Rodange,44793,38913
2022/05,70,Schouweiler,2085,2445
2022/05,90,Bettembourg,49271,51641
2022/05,90,Hettange-Grande,20985,14478
2022/05,90,Howald,7828,12972
2022/05,90,Luxembourg,208103,219784
2022/05,90,Thionville,204959,192271
2022/06,10,Clervaux,11984,12936
2022/06,10,Colmar-Berg,5656,5096
2022/06,10,Cruchten,2184,2604
2022/06,10,Diekirch,32060,17472
2022/06,10,Dommeldange,11732,15764
2022/06,10,Drauffelt,2688,2884
2022/06,10,Ettelbruck,63672,68180
2022/06,10,Goebelsmühle,812,1428
2022/06,10,Gouvy,3528,0
2022/06,10,Heisdorf,4704,4844
2022/06,10,Kautenbach,32536,28808
2022/06,10,Lintgen,8736,9548
2022/06,10,Lorentzweiler,7028,7784
2022/06,10,Luxembourg,137312,123816
2022/06,10,Merkholtz,0,1248
2022/06,10,Mersch,56392,57456
2022/06,10,Michelau,2156,3976
2022/06,10,Wiltz,56,2100
2022/06,10,Pfaffenthal-Kirchberg,37184,50820
2022/06,10,Schieren,4788,5460
2022/06,10,Troisvierges,11928,10948
2022/06,10,Walferdange,9968,10556
2022/06,10,Wiltz,18932,16876
2022/06,10,Wilwerwiltz,2576,3388
2022/06,16,Belval,2184,8540
2022/06,16,Belval,1456,2016
2022/06,16,Belval,30968,40040
2022/06,16,Belvaux,1428,1904
2022/06,16,Berchem,4452,4564
2022/06,16,Bettembourg,39200,31780
2022/06,16,Clervaux,10136,9296
2022/06,16,Differdange,28028,27748
2022/06,16,Dommeldange,15008,7560
2022/06,16,Drauffelt,2324,2184
2022/06,16,Esch-sur-Alzette,65716,69524
2022/06,16,Ettelbruck,35532,24248
2022/06,16,Goebelsmühle,1708,3752
2022/06,16,Howald,6748,8876
2022/06,16,Kautenbach,9436,6552
2022/06,16,Lamadelaine,6636,3500
2022/06,16,Luxembourg,120904,114912
2022/06,16,Mersch,21364,17108
2022/06,16,Niederkorn,3080,6692
2022/06,16,Noertzange,5320,10220
2022/06,16,Oberkorn,4228,4284
2022/06,16,Pétange,12236,15484
2022/06,16,Pfaffenthal-Kirchberg,19152,26404
2022/06,16,Rodange,5180,8176
2022/06,16,Schifflange,19656,18564
2022/06,16,Troisvierges,9940,6328
2022/06,16,Walferdange,5264,6832
2022/06,16,Wilwerwiltz,2100,2296
2022/06,30,Betzdorf,2234,2760
2022/06,30,Cents-Hamm,2006,2496
2022/06,30,Igel,10286,8060
2022/06,30,Konz,3754,5202
2022/06,30,Luxembourg,58696,60004
2022/06,30,Manternach,2530,2148
2022/06,30,Mertert,2544,3104
2022/06,30,Munsbach,6542,5304
2022/06,30,Oetrange,3808,4132
2022/06,30,Roodt-sur-Syre,4884,5472
2022/06,30,Contern,13408,16584
2022/06,30,Trier,18070,13218
2022/06,30,Trier,5816,4576
2022/06,30,Wasserbillig,18118,17498
2022/06,30,Wecker,4694,7056
2022/06,50,Arlon,73920,60840
2022/06,50,Bertrange,10866,10100
2022/06,50,Capellen,5332,6660
2022/06,50,Kleinbettingen,16166,14604
2022/06,50,Luxembourg,94236,109186
2022/06,50,Mamer,11220,10302
2022/06,50,Mamer,7780,7828
2022/06,60,Audun-le-Tiche,12540,12954
2022/06,60,Belval,2408,2356
2022/06,60,Belval,1932,2694
2022/06,60,Belval,36738,37110
2022/06,60,Belvaux,1316,2106
2022/06,60,Berchem,6138,6086
2022/06,60,Bettembourg,75434,79456
2022/06,60,Differdange,28928,28376
2022/06,60,Dudelange,8310,11456
2022/06,60,Dudelange,15980,11052
2022/06,60,Dudelange,5604,5990
2022/06,60,Dudelange,21842,19466
2022/06,60,Esch-sur-Alzette,86358,83654
2022/06,60,Howald,5472,6254
2022/06,60,Kayl,350,298
2022/06,60,Lamadelaine,728,3922
2022/06,60,Luxembourg,127336,115778
2022/06,60,Niederkorn,3220,4342
2022/06,60,Noertzange,5492,6002
2022/06,60,Oberkorn,4284,7146
2022/06,60,Pétange,19628,21454
2022/06,60,Rodange,2996,6368
2022/06,60,Rumelange,576,406
2022/06,60,Schifflange,20568,18948
2022/06,60,Tétange,204,120
2022/06,60,Volmerange-les-Mines,2900,3376
2022/06,70,Athus,29032,22334
2022/06,70,Bascharage,22590,19452
2022/06,70,Dippach,10200,7918
2022/06,70,Hollerich,8676,14236
2022/06,70,Lamadelaine,11950,16206
2022/06,70,Leudelange,3360,5334
2022/06,70,Longwy,16008,9500
2022/06,70,Luxembourg,116490,128312
2022/06,70,Pétange,52480,52466
2022/06,70,Rodange,45206,40122
2022/06,70,Schouweiler,2294,2546
2022/06,90,Bettembourg,51170,54878
2022/06,90,Hettange-Grande,18066,15352
2022/06,90,Howald,7328,12272
2022/06,90,Luxembourg,201982,198832
2022/06,90,Thionville,182806,180074
2022/07,10,Clervaux,8693,10314
2022/07,10,Colmar-Berg,6471,5542
2022/07,10,Cruchten,2667,2996
2022/07,10,Diekirch,28911,17594
2022/07,10,Dommeldange,10756,15914
2022/07,10,Drauffelt,2063,2154
2022/07,10,Ettelbruck,56461,61169
2022/07,10,Goebelsmühle,15,276
2022/07,10,Gouvy,3250,64
2022/07,10,Heisdorf,5208,5895
2022/07,10,Kautenbach,23698,20217
2022/07,10,Lintgen,9515,10387
2022/07,10,Lorentzweiler,7822,8191
2022/07,10,Luxembourg,129743,113621
2022/07,10,Merkholtz,0,997
2022/07,10,Mersch,54094,52874
2022/07,10,Michelau,1860,2668
2022/07,10,Wiltz,30,451
2022/07,10,Pfaffenthal-Kirchberg,37508,46410
2022/07,10,Schieren,5010,5531
2022/07,10,Troisvierges,10302,6945
2022/07,10,Walferdange,10711,11560
2022/07,10,Wiltz,12154,12716
2022/07,10,Wilwerwiltz,2331,2473
2022/07,16,Belval,2920,4710
2022/07,16,Belval,1403,1325
2022/07,16,Belval,20854,23101
2022/07,16,Belvaux,1501,1863
2022/07,16,Berchem,2370,2145
2022/07,16,Bettembourg,18847,41084
2022/07,16,Clervaux,8449,9564
2022/07,16,Differdange,16534,17580
2022/07,16,Dommeldange,6988,7107
2022/07,16,Drauffelt,1913,1621
2022/07,16,Esch-sur-Alzette,47367,37513
2022/07,16,Ettelbruck,28072,20114
2022/07,16,Goebelsmühle,1312,1886
2022/07,16,Howald,2910,3345
2022/07,16,Kautenbach,7949,10399
2022/07,16,Lamadelaine,1815,1515
2022/07,16,Luxembourg,75573,72474
2022/07,16,Mersch,14677,16686
2022/07,16,Niederkorn,3004,5965
2022/07,16,Noertzange,3906,3251
2022/07,16,Oberkorn,4212,3848
2022/07,16,Pétange,6588,9946
2022/07,16,Pfaffenthal-Kirchberg,15010,16158
2022/07,16,Rodange,1650,1680
2022/07,16,Schifflange,14909,11137
2022/07,16,Troisvierges,8552,7218
2022/07,16,Walferdange,3677,4964
2022/07,16,Wilwerwiltz,2028,1959
2022/07,30,Betzdorf,1095,1395
2022/07,30,Cents-Hamm,2190,1766
2022/07,30,Igel,5115,4695
2022/07,30,Konz,1905,2625
2022/07,30,Luxembourg,45155,39184
2022/07,30,Manternach,1230,1200
2022/07,30,Mertert,1230,1560
2022/07,30,Munsbach,3195,2805
2022/07,30,Oetrange,11807,16526
2022/07,30,Roodt-sur-Syre,2490,2775
2022/07,30,Contern,9775,12873
2022/07,30,Trier,10005,7560
2022/07,30,Trier,3090,2910
2022/07,30,Wasserbillig,9750,9345
2022/07,30,Wecker,2460,3630
2022/07,50,Arlon,92908,67718
2022/07,50,Bertrange,8284,17428
2022/07,50,Capellen,4278,5106
2022/07,50,Kleinbettingen,10682,13574
2022/07,50,Luxembourg,110426,114641
2022/07,50,Mamer,7468,8836
2022/07,50,Mamer,4837,7301
2022/07,60,Audun-le-Tiche,14550,13027
2022/07,60,Belval,1920,1681
2022/07,60,Belval,1892,2261
2022/07,60,Belval,37595,39126
2022/07,60,Belvaux,1371,1995
2022/07,60,Berchem,4185,3360
2022/07,60,Bettembourg,54647,107586
2022/07,60,Differdange,29779,29762
2022/07,60,Dudelange,5772,7495
2022/07,60,Dudelange,10210,7252
2022/07,60,Dudelange,3789,3465
2022/07,60,Dudelange,15590,13193
2022/07,60,Esch-sur-Alzette,85725,96524
2022/07,60,Howald,2775,3495
2022/07,60,Kayl,215,873
2022/07,60,Lamadelaine,1039,3789
2022/07,60,Luxembourg,61125,50640
2022/07,60,Niederkorn,3143,3908
2022/07,60,Noertzange,5989,7637
2022/07,60,Oberkorn,4501,6312
2022/07,60,Pétange,17052,24399
2022/07,60,Rodange,6097,10231
2022/07,60,Rumelange,492,305
2022/07,60,Schifflange,20596,23564
2022/07,60,Tétange,156,108
2022/07,60,Volmerange-les-Mines,2555,3491
2022/07,70,Athus,26523,17294
2022/07,70,Bascharage,23098,22178
2022/07,70,Dippach,8764,9786
2022/07,70,Hollerich,9994,14050
2022/07,70,Lamadelaine,9946,8463
2022/07,70,Leudelange,3246,4263
2022/07,70,Longwy,14993,12578
2022/07,70,Luxembourg,126721,131691
2022/07,70,Pétange,44753,54995
2022/07,70,Rodange,47186,39888
2022/07,70,Schouweiler,2057,2200
2022/07,90,Bettembourg,78321,106634
2022/07,90,Hettange-Grande,12771,9467
2022/07,90,Howald,4275,6810
2022/07,90,Luxembourg,109935,98595
2022/07,90,Thionville,163762,141492
2022/08,10,Clervaux,9827,9951
2022/08,10,Colmar-Berg,5859,5084
2022/08,10,Cruchten,3317,3131
2022/08,10,Diekirch,25358,18135
2022/08,10,Dommeldange,8804,10850
2022/08,10,Drauffelt,2728,2511
2022/08,10,Ettelbruck,58280,63116
2022/08,10,Goebelsmühle,93,186
2022/08,10,Gouvy,2046,341
2022/08,10,Heisdorf,3999,4681
2022/08,10,Kautenbach,22413,20894
2022/08,10,Lintgen,9920,9455
2022/08,10,Lorentzweiler,8215,6975
2022/08,10,Luxembourg,131688,127689
2022/08,10,Merkholtz,62,124
2022/08,10,Mersch,48577,45756
2022/08,10,Michelau,2046,2046
2022/08,10,Wiltz,31,403
2022/08,10,Pfaffenthal-Kirchberg,34844,45384
2022/08,10,Schieren,5270,4929
2022/08,10,Troisvierges,18476,10633
2022/08,10,Walferdange,9424,10509
2022/08,10,Wiltz,10230,13082
2022/08,10,Wilwerwiltz,2790,3038
2022/08,16,Belval,558,4030
2022/08,16,Belval,1364,1023
2022/08,16,Belval,17298,16058
2022/08,16,Belvaux,1333,1240
2022/08,16,Berchem,4681,3317
2022/08,16,Bettembourg,23436,16399
2022/08,16,Differdange,11408,10478
2022/08,16,Esch-sur-Alzette,37107,30628
2022/08,16,Howald,3751,3813
2022/08,16,Luxembourg,51832,59365
2022/08,16,Niederkorn,2790,3751
2022/08,16,Noertzange,3348,5797
2022/08,16,Oberkorn,3379,3472
2022/08,16,Pétange,5642,9362
2022/08,16,Schifflange,10168,6541
2022/08,30,Betzdorf,1829,2728
2022/08,30,Cents-Hamm,3038,7471
2022/08,30,Igel,5611,2945
2022/08,30,Konz,5363,5301
2022/08,30,Luxembourg,79329,69812
2022/08,30,Manternach,2046,2201
2022/08,30,Mertert,2294,2387
2022/08,30,Munsbach,6541,5766
2022/08,30,Oetrange,2852,4185
2022/08,30,Roodt-sur-Syre,4371,4557
2022/08,30,Contern,12245,13764
2022/08,30,Trier,19468,10602
2022/08,30,Trier,5735,7037
2022/08,30,Wasserbillig,22103,18414
2022/08,30,Wecker,4960,5673
2022/08,50,Arlon,94054,80445
2022/08,50,Bertrange,8246,9424
2022/08,50,Capellen,3875,4526
2022/08,50,Kleinbettingen,9610,15345
2022/08,50,Luxembourg,124868,120497
2022/08,50,Mamer,5673,6789
2022/08,50,Mamer,1736,3565
2022/08,60,Audun-le-Tiche,12989,12183
2022/08,60,Belval,310,930
2022/08,60,Belval,310,1364
2022/08,60,Belval,28148,41664
2022/08,60,Belvaux,186,1178
2022/08,60,Berchem,2046,5487
2022/08,60,Bettembourg,74586,109120
2022/08,60,Differdange,24614,34255
2022/08,60,Dudelange,4619,6324
2022/08,60,Dudelange,9145,8463
2022/08,60,Dudelange,5394,3379
2022/08,60,Dudelange,13113,13299
2022/08,60,Esch-sur-Alzette,68200,107415
2022/08,60,Howald,8742,9672
2022/08,60,Kayl,155,93
2022/08,60,Lamadelaine,1829,3131
2022/08,60,Luxembourg,233430,114359
2022/08,60,Niederkorn,868,2914
2022/08,60,Noertzange,3689,4867
2022/08,60,Oberkorn,1116,4650
2022/08,60,Pétange,19964,43555
2022/08,60,Rodange,10633,17112
2022/08,60,Rumelange,372,62
2022/08,60,Schifflange,18321,23653
2022/08,60,Tétange,186,62
2022/08,60,Volmerange-les-Mines,2697,2790
2022/08,70,Athus,25730,19344
2022/08,70,Bascharage,22010,20522
2022/08,70,Dippach,8277,8928
2022/08,70,Hollerich,10323,23777
2022/08,70,Lamadelaine,7471,7688
2022/08,70,Leudelange,3007,3937
2022/08,70,Longwy,14663,13237
2022/08,70,Luxembourg,109399,118482
2022/08,70,Pétange,44578,60357
2022/08,70,Rodange,46345,38874
2022/08,70,Schouweiler,1798,1736
2022/08,90,Bettembourg,105865,149017
2022/08,90,Hettange-Grande,8277,3441
2022/08,90,Howald,2015,31
2022/08,90,Luxembourg,27931,5735
2022/08,90,Thionville,142507,128371
2022/09,10,Clervaux,10628,14230
2022/09,10,Colmar-Berg,6554,4900
2022/09,10,Cruchten,3074,2698
2022/09,10,Diekirch,24936,19840
2022/09,10,Dommeldange,10176,11832
2022/09,10,Drauffelt,14,154
2022/09,10,Ettelbruck,75870,83066
2022/09,10,Goebelsmühle,202,116
2022/09,10,Gouvy,3034,3672
2022/09,10,Heisdorf,4736,4762
2022/09,10,Kautenbach,11390,11014
2022/09,10,Lintgen,8792,9708
2022/09,10,Lorentzweiler,7976,7606
2022/09,10,Luxembourg,130864,113568
2022/09,10,Merkholtz,28,744
2022/09,10,Mersch,51426,52472
2022/09,10,Michelau,186,522
2022/09,10,Wiltz,14,630
2022/09,10,Pfaffenthal-Kirchberg,37038,47910
2022/09,10,Schieren,5286,4966
2022/09,10,Troisvierges,11778,7398
2022/09,10,Walferdange,9354,10908
2022/09,10,Wiltz,9772,9924
2022/09,10,Wilwerwiltz,98,98
2022/09,16,Belval,1632,1808
2022/09,16,Belval,656,1102
2022/09,16,Belval,24684,35296
2022/09,16,Belvaux,768,1150
2022/09,16,Berchem,4724,3588
2022/09,16,Bettembourg,46922,30762
2022/09,16,Clervaux,3052,3094
2022/09,16,Differdange,19250,23656
2022/09,16,Dommeldange,12918,8474
2022/09,16,Drauffelt,994,784
2022/09,16,Esch-sur-Alzette,74444,79780
2022/09,16,Ettelbruck,25582,23166
2022/09,16,Goebelsmühle,1762,2282
2022/09,16,Howald,6024,7798
2022/09,16,Kautenbach,14426,13830
2022/09,16,Lamadelaine,1622,2890
2022/09,16,Luxembourg,126106,118350
2022/09,16,Mersch,17228,16976
2022/09,16,Michelau,2816,864
2022/09,16,Niederkorn,1328,3824
2022/09,16,Noertzange,6608,4738
2022/09,16,Oberkorn,2030,2572
2022/09,16,Pétange,20894,22232
2022/09,16,Pfaffenthal-Kirchberg,21002,29652
2022/09,16,Rodange,11356,10998
2022/09,16,Schifflange,20148,19192
2022/09,16,Troisvierges,3346,2310
2022/09,16,Walferdange,4726,5738
2022/09,16,Wilwerwiltz,868,644
2022/09,30,Betzdorf,2468,3002
2022/09,30,Cents-Hamm,2916,4852
2022/09,30,Igel,7464,5968
2022/09,30,Konz,4710,4908
2022/09,30,Luxembourg,67494,69590
2022/09,30,Manternach,2388,2282
2022/09,30,Mertert,2586,3078
2022/09,30,Munsbach,6504,5290
2022/09,30,Oetrange,3656,5728
2022/09,30,Roodt-sur-Syre,4610,5298
2022/09,30,Contern,13390,17716
2022/09,30,Trier,18666,11352
2022/09,30,Trier,6416,6094
2022/09,30,Wasserbillig,22128,18826
2022/09,30,Wecker,4848,5830
2022/09,50,Arlon,74576,56686
2022/09,50,Bertrange,9390,17684
2022/09,50,Capellen,4686,5480
2022/09,50,Kleinbettingen,10124,14338
2022/09,50,Luxembourg,100084,96894
2022/09,50,Mamer,7042,7688
2022/09,50,Mamer,5308,7708
2022/09,60,Audun-le-Tiche,12890,13826
2022/09,60,Belval,1884,1302
2022/09,60,Belval,1264,946
2022/09,60,Belval,29772,37942
2022/09,60,Belvaux,1118,1186
2022/09,60,Berchem,7986,7072
2022/09,60,Bettembourg,76814,95154
2022/09,60,Differdange,25496,20392
2022/09,60,Dudelange,6482,8506
2022/09,60,Dudelange,11026,8578
2022/09,60,Dudelange,4564,4156
2022/09,60,Dudelange,16398,15880
2022/09,60,Esch-sur-Alzette,91612,107110
2022/09,60,Howald,8778,9908
2022/09,60,Kayl,242,182
2022/09,60,Lamadelaine,1206,2928
2022/09,60,Luxembourg,200336,148868
2022/09,60,Niederkorn,2884,2798
2022/09,60,Noertzange,6148,4856
2022/09,60,Oberkorn,3848,4952
2022/09,60,Pétange,17310,22896
2022/09,60,Rodange,6972,4950
2022/09,60,Rumelange,460,348
2022/09,60,Schifflange,21472,23330
2022/09,60,Tétange,106,176
2022/09,60,Volmerange-les-Mines,3632,4056
2022/09,70,Athus,26008,20904
2022/09,70,Bascharage,22494,19208
2022/09,70,Dippach,9112,9468
2022/09,70,Hollerich,9582,15984
2022/09,70,Lamadelaine,9178,9706
2022/09,70,Leudelange,3038,4430
2022/09,70,Longwy,15294,13198
2022/09,70,Luxembourg,119634,128752
2022/09,70,Pétange,45158,51014
2022/09,70,Rodange,46452,40376
2022/09,70,Schouweiler,1976,2352
2022/09,90,Bettembourg,85226,103476
2022/09,90,Hettange-Grande,14836,9582
2022/09,90,Howald,7762,12388
2022/09,90,Luxembourg,193970,210470
