mY,Days.per.month,Ligne,Localité Map,Montee,Descente
2017/08,31,30,Contern,6797,7091
2017/08,31,30,Trier,26015,20372
2017/08,31,30,Trier,5515,7084
2017/08,31,30,Wasserbillig,13919,15438
2017/08,31,30,Wecker,6104,7506
2017/08,31,50,Arlon,30192,26043
2017/08,31,50,Bertrange,4235,4630
2017/08,31,50,Capellen,2523,3099
2017/08,31,50,Kleinbettingen,5361,5931
2017/08,31,50,Luxembourg,64155,60225
2017/08,31,50,Mamer,5588,5856
2017/08,31,50,Mamer,575,529
2017/08,31,60,Athus,92,0
2017/08,31,60,Audun-le-Tiche,8377,5694
2017/08,31,60,Belval,1401,1161
2017/08,31,60,Belval,1838,1927
2017/08,31,60,Belval,41806,39811
2017/08,31,60,Belvaux,1328,1937
2017/08,31,60,Berchem,8413,13049
2017/08,31,60,Bettembourg,87313,84322
2017/08,31,60,Differdange,29650,29486
2017/08,31,60,Dudelange,6563,7487
2017/08,31,60,Dudelange,9322,11996
2017/08,31,60,Dudelange,5405,4444
2017/08,31,60,Dudelange,18721,15995
2017/08,31,60,Esch-sur-Alzette,102654,99363
2017/08,31,60,Kayl,161,253
2017/08,31,60,Lamadelaine,1843,1411
2017/08,31,60,Longwy,28,0
2017/08,31,60,Luxembourg,167123,167718
2017/08,31,60,Niederkorn,4180,4501
2017/08,31,60,Noertzange,6552,10610
2017/08,31,60,Oberkorn,5888,5958
2017/08,31,60,Pétange,14978,12707
2017/08,31,60,Rodange,12578,15682
2017/08,31,60,Rumelange,276,184
2017/08,31,60,Schifflange,25964,26398
2017/08,31,60,Tétange,161,299
2017/08,31,60,Volmerange-les-Mines,2670,2876
2017/08,31,70,Athus,12206,11437
2017/08,31,70,NA,69,368
2017/08,31,70,Bascharage,11194,13180
2017/08,31,70,Dippach,5936,6519
2017/08,31,70,NA,299,575
2017/08,31,70,Hollerich,7092,11295
2017/08,31,70,Lamadelaine,4321,3935
2017/08,31,70,Leudelange,1506,1598
2017/08,31,70,Longwy,9328,10464
2017/08,31,70,Luxembourg,84937,73689
2017/08,31,70,Pétange,20901,28377
2017/08,31,70,Rodange,32053,27579
2017/08,31,70,Schouweiler,1069,2248
2017/08,31,70,Virton,782,1150
2017/08,31,90,Bettembourg,18105,24655
2017/08,31,90,Hettange-Grande,14589,17026
2017/08,31,90,Luxembourg,168887,181454
2017/08,31,90,Thionville,62613,58702
2017/09,30,10,Clervaux,10378,10999
2017/09,30,10,Colmar-Berg,3436,3406
2017/09,30,10,Cruchten,2266,2832
2017/09,30,10,Diekirch,18314,14114
2017/09,30,10,Dommeldange,12918,14738
2017/09,30,10,Drauffelt,2271,2860
2017/09,30,10,Ettelbruck,60071,66938
2017/09,30,10,Goebelsmühle,2275,2423
2017/09,30,10,Gouvy,808,210
2017/09,30,10,Heisdorf,3162,3936
2017/09,30,10,Kautenbach,27925,27027
2017/09,30,10,Lintgen,7000,7289
2017/09,30,10,Lorentzweiler,4881,6012
2017/09,30,10,Luxembourg,150139,132526
2017/09,30,10,Merkholtz,108,0
2017/09,30,10,Mersch,45136,49653
2017/09,30,10,Michelau,3146,4044
2017/09,30,10,Wiltz,135,240
2017/09,30,10,Schieren,3526,4325
2017/09,30,10,Troisvierges,11944,15829
2017/09,30,10,Walferdange,7813,8958
2017/09,30,10,Wiltz,12841,13958
2017/09,30,10,Wilwerwiltz,3943,3656
2017/09,30,30,Betzdorf,1734,2044
2017/09,30,30,Cents-Hamm,1096,678
2017/09,30,30,Igel,1178,1626
2017/09,30,30,Konz,4147,5176
2017/09,30,30,Luxembourg,47647,46245
2017/09,30,30,Manternach,1647,1475
2017/09,30,30,Mertert,1924,1643
2017/09,30,30,Munsbach,4397,4523
2017/09,30,30,Oetrange,1931,2183
2017/09,30,30,Roodt-sur-Syre,2386,2482
2017/09,30,30,Contern,6170,8193
2017/09,30,30,Trier,22417,18241
2017/09,30,30,Trier,4796,6262
2017/09,30,30,Wasserbillig,13744,14998
2017/09,30,30,Wecker,5924,6858
2017/09,30,50,Arlon,32952,29362
2017/09,30,50,Bertrange,4750,4509
2017/09,30,50,Capellen,2702,3027
2017/09,30,50,Kleinbettingen,6649,5792
2017/09,30,50,Luxembourg,67184,65597
2017/09,30,50,Mamer,5341,5997
2017/09,30,50,Mamer,2169,2076
2017/09,30,60,Athus,147,0
2017/09,30,60,Audun-le-Tiche,9570,6917
2017/09,30,60,Belval,3944,3267
2017/09,30,60,Belval,2617,2587
2017/09,30,60,Belval,46415,42689
2017/09,30,60,Belvaux,1954,2627
2017/09,30,60,Berchem,9992,13891
2017/09,30,60,Bettembourg,88796,89333
2017/09,30,60,Differdange,31632,32704
2017/09,30,60,Dudelange,7234,7739
2017/09,30,60,Dudelange,10178,11718
2017/09,30,60,Dudelange,5466,5561
2017/09,30,60,Dudelange,20524,17002
2017/09,30,60,Esch-sur-Alzette,112724,113378
2017/09,30,60,Kayl,108,291
2017/09,30,60,Lamadelaine,4567,3918
2017/09,30,60,Longwy,0,0
2017/09,30,60,Luxembourg,185671,184184
2017/09,30,60,Niederkorn,4916,5772
2017/09,30,60,Noertzange,7028,8557
2017/09,30,60,Oberkorn,6905,7555
2017/09,30,60,Pétange,16831,15555
2017/09,30,60,Rodange,13917,16049
2017/09,30,60,Rumelange,627,522
2017/09,30,60,Schifflange,28743,28118
2017/09,30,60,Tétange,216,171
2017/09,30,60,Volmerange-les-Mines,2765,3352
2017/09,30,70,Athus,12902,12224
2017/09,30,70,NA,135,162
2017/09,30,70,Bascharage,13518,15297
2017/09,30,70,Dippach,6025,6936
2017/09,30,70,NA,432,438
2017/09,30,70,Hollerich,7793,11685
2017/09,30,70,Lamadelaine,5011,4823
2017/09,30,70,Leudelange,1571,2042
2017/09,30,70,Longwy,9762,11286
2017/09,30,70,Luxembourg,90625,84426
2017/09,30,70,Pétange,26120,29437
2017/09,30,70,Rodange,34763,30312
2017/09,30,70,Schouweiler,1479,2011
2017/09,30,70,Virton,1065,765
2017/09,30,90,Bettembourg,20929,22787
2017/09,30,90,Hettange-Grande,17170,16083
2017/09,30,90,Luxembourg,171965,186153
2017/09,30,90,Thionville,60258,63959
2017/10,31,10,Clervaux,10897,11560
2017/10,31,10,Colmar-Berg,3806,4219
2017/10,31,10,Cruchten,2791,3056
2017/10,31,10,Diekirch,20001,16635
2017/10,31,10,Dommeldange,18158,18849
2017/10,31,10,Drauffelt,2944,3350
2017/10,31,10,Ettelbruck,69293,76455
2017/10,31,10,Goebelsmühle,2321,2542
2017/10,31,10,Gouvy,536,160
2017/10,31,10,Heisdorf,3823,4838
2017/10,31,10,Kautenbach,33702,31719
2017/10,31,10,Lintgen,7641,9628
2017/10,31,10,Lorentzweiler,5774,6585
2017/10,31,10,Luxembourg,171748,149000
2017/10,31,10,Merkholtz,36,0
2017/10,31,10,Mersch,56149,61420
2017/10,31,10,Michelau,3418,4238
2017/10,31,10,Wiltz,52,80
2017/10,31,10,Schieren,3915,4932
2017/10,31,10,Troisvierges,12141,15311
2017/10,31,10,Walferdange,9078,11818
2017/10,31,10,Wiltz,15904,17791
2017/10,31,10,Wilwerwiltz,4492,4647
2017/10,31,30,Betzdorf,1949,2103
2017/10,31,30,Cents-Hamm,1372,788
2017/10,31,30,Igel,1260,2027
2017/10,31,30,Konz,4235,5974
2017/10,31,30,Luxembourg,52773,49479
2017/10,31,30,Manternach,1945,1562
2017/10,31,30,Mertert,2075,2045
2017/10,31,30,Munsbach,4534,5160
2017/10,31,30,Oetrange,2098,2394
2017/10,31,30,Roodt-sur-Syre,2944,2843
2017/10,31,30,Contern,6452,8823
2017/10,31,30,Trier,18976,16026
2017/10,31,30,Trier,5405,6243
2017/10,31,30,Wasserbillig,14584,15457
2017/10,31,30,Wecker,6612,7331
2017/10,31,50,Arlon,39837,36617
2017/10,31,50,Bertrange,5233,4664
2017/10,31,50,Capellen,3407,3102
2017/10,31,50,Kleinbettingen,7920,6880
2017/10,31,50,Luxembourg,76890,77663
2017/10,31,50,Mamer,5639,6204
2017/10,31,50,Mamer,3392,3724
2017/10,31,60,Athus,214,0
2017/10,31,60,Audun-le-Tiche,10314,8636
2017/10,31,60,Belval,7128,6551
2017/10,31,60,Belval,3321,3297
2017/10,31,60,Belval,51670,48846
2017/10,31,60,Belvaux,2569,2956
2017/10,31,60,Berchem,11663,16580
2017/10,31,60,Bettembourg,93792,98205
2017/10,31,60,Differdange,36314,39063
2017/10,31,60,Dudelange,9181,8842
2017/10,31,60,Dudelange,12581,13006
2017/10,31,60,Dudelange,6353,6946
2017/10,31,60,Dudelange,23183,20277
2017/10,31,60,Esch-sur-Alzette,121875,125419
2017/10,31,60,Kayl,354,310
2017/10,31,60,Lamadelaine,7115,6208
2017/10,31,60,Longwy,0,0
2017/10,31,60,Luxembourg,216883,204654
2017/10,31,60,Niederkorn,5989,6974
2017/10,31,60,Noertzange,7647,8374
2017/10,31,60,Oberkorn,8061,9077
2017/10,31,60,Pétange,18545,19889
2017/10,31,60,Rodange,16108,18233
2017/10,31,60,Rumelange,638,660
2017/10,31,60,Schifflange,32669,31090
2017/10,31,60,Tétange,276,168
2017/10,31,60,Volmerange-les-Mines,3582,3764
2017/10,31,70,Athus,15077,14377
2017/10,31,70,NA,210,144
2017/10,31,70,Bascharage,16551,18367
2017/10,31,70,Dippach,7510,7569
2017/10,31,70,NA,624,614
2017/10,31,70,Hollerich,9448,13119
2017/10,31,70,Lamadelaine,5674,6512
2017/10,31,70,Leudelange,1925,2055
2017/10,31,70,Longwy,11970,17044
2017/10,31,70,Luxembourg,106831,97710
2017/10,31,70,Pétange,29581,32097
2017/10,31,70,Rodange,37334,34482
2017/10,31,70,Schouweiler,2039,1937
2017/10,31,70,Virton,1450,1050
2017/10,31,90,Bettembourg,24638,25594
2017/10,31,90,Hettange-Grande,18662,18209
2017/10,31,90,Luxembourg,196615,200814
2017/10,31,90,Thionville,60866,75492
2017/11,30,10,Clervaux,10870,11478
2017/11,30,10,Colmar-Berg,3724,4158
2017/11,30,10,Cruchten,2506,2932
2017/11,30,10,Diekirch,21958,17740
2017/11,30,10,Dommeldange,18436,18710
2017/11,30,10,Drauffelt,3294,2976
2017/11,30,10,Ettelbruck,73224,75092
2017/11,30,10,Goebelsmühle,2244,2526
2017/11,30,10,Gouvy,800,140
2017/11,30,10,Heisdorf,4474,5508
2017/11,30,10,Kautenbach,35080,33800
2017/11,30,10,Lintgen,8998,9612
2017/11,30,10,Lorentzweiler,6896,6564
2017/11,30,10,Luxembourg,171774,158790
2017/11,30,10,Merkholtz,0,0
2017/11,30,10,Mersch,58414,64902
2017/11,30,10,Michelau,3042,3498
2017/11,30,10,Wiltz,12,0
2017/11,30,10,Schieren,3550,4810
2017/11,30,10,Troisvierges,12502,14766
2017/11,30,10,Walferdange,9882,11036
2017/11,30,10,Wiltz,17498,19168
2017/11,30,10,Wilwerwiltz,4300,4872
2017/11,30,30,Betzdorf,2162,2390
2017/11,30,30,Cents-Hamm,1266,1068
2017/11,30,30,Igel,1266,2154
2017/11,30,30,Konz,4062,6148
2017/11,30,30,Luxembourg,50336,48464
2017/11,30,30,Manternach,1818,1610
2017/11,30,30,Mertert,2444,2196
2017/11,30,30,Munsbach,4768,5016
2017/11,30,30,Oetrange,2178,2636
2017/11,30,30,Roodt-sur-Syre,2736,2902
2017/11,30,30,Contern,6660,8300
2017/11,30,30,Trier,18208,13894
2017/11,30,30,Trier,5544,6238
2017/11,30,30,Wasserbillig,13752,14324
2017/11,30,30,Wecker,6932,6860
2017/11,30,50,Arlon,42138,37620
2017/11,30,50,Bertrange,5698,4732
2017/11,30,50,Capellen,4198,3408
2017/11,30,50,Kleinbettingen,7012,6628
2017/11,30,50,Luxembourg,78004,80526
2017/11,30,50,Mamer,6272,5998
2017/11,30,50,Mamer,3894,4642
2017/11,30,60,Athus,44,0
2017/11,30,60,Audun-le-Tiche,11484,8158
2017/11,30,60,Belval,8134,7892
2017/11,30,60,Belval,3430,3654
2017/11,30,60,Belval,51886,50170
2017/11,30,60,Belvaux,2146,3008
2017/11,30,60,Berchem,10802,16202
2017/11,30,60,Bettembourg,91254,97872
2017/11,30,60,Differdange,37448,45586
2017/11,30,60,Dudelange,9610,8924
2017/11,30,60,Dudelange,13494,11874
2017/11,30,60,Dudelange,6068,7736
2017/11,30,60,Dudelange,21236,20270
2017/11,30,60,Esch-sur-Alzette,123344,136730
2017/11,30,60,Kayl,440,308
2017/11,30,60,Lamadelaine,9386,6912
2017/11,30,60,Longwy,0,0
2017/11,30,60,Luxembourg,232806,196962
2017/11,30,60,Niederkorn,6636,6980
2017/11,30,60,Noertzange,7720,8154
2017/11,30,60,Oberkorn,7764,8540
2017/11,30,60,Pétange,19774,21146
2017/11,30,60,Rodange,16288,20784
2017/11,30,60,Rumelange,814,748
2017/11,30,60,Schifflange,30788,34214
2017/11,30,60,Tétange,286,176
2017/11,30,60,Volmerange-les-Mines,3824,3890
2017/11,30,70,Athus,15780,14992
2017/11,30,70,NA,110,198
2017/11,30,70,Bascharage,17928,19574
2017/11,30,70,Dippach,8230,7776
2017/11,30,70,NA,704,616
2017/11,30,70,Hollerich,9516,15048
2017/11,30,70,Lamadelaine,8196,7458
2017/11,30,70,Leudelange,1902,2284
2017/11,30,70,Longwy,14744,18310
2017/11,30,70,Luxembourg,112042,111362
2017/11,30,70,Pétange,33746,31830
2017/11,30,70,Rodange,40730,35896
2017/11,30,70,Schouweiler,2646,2064
2017/11,30,70,Virton,1298,1188
2017/11,30,90,Bettembourg,24178,25624
2017/11,30,90,Hettange-Grande,18006,18348
2017/11,30,90,Luxembourg,203334,194362
2017/11,30,90,Thionville,62118,73780
2017/12,31,10,Clervaux,7663,9497
2017/12,31,10,Colmar-Berg,3308,4345
2017/12,31,10,Cruchten,2210,2950
2017/12,31,10,Diekirch,18410,16591
2017/12,31,10,Dommeldange,11470,11820
2017/12,31,10,Drauffelt,2110,2352
2017/12,31,10,Ettelbruck,56252,55316
2017/12,31,10,Goebelsmühle,1737,1258
2017/12,31,10,Gouvy,565,86
2017/12,31,10,Heisdorf,3782,4134
2017/12,31,10,Kautenbach,25028,25288
2017/12,31,10,Lintgen,7409,7812
2017/12,31,10,Lorentzweiler,6197,6028
2017/12,31,10,Luxembourg,137115,122510
2017/12,31,10,Merkholtz,90,95
2017/12,31,10,Mersch,40025,47786
2017/12,31,10,Michelau,2261,2658
2017/12,31,10,Wiltz,115,200
2017/12,31,10,Pfaffenthal-Kirchberg,17321,16396
2017/12,31,10,Schieren,3748,4557
2017/12,31,10,Troisvierges,7601,10641
2017/12,31,10,Walferdange,7801,8240
2017/12,31,10,Wiltz,14050,15197
2017/12,31,10,Wilwerwiltz,2363,3136
2017/12,31,16,Belval,5645,9495
2017/12,31,16,Bettembourg,8195,14920
2017/12,31,16,Clervaux,4075,3140
2017/12,31,16,Differdange,4515,4900
2017/12,31,16,Dommeldange,1930,2535
2017/12,31,16,Drauffelt,805,740
2017/12,31,16,Esch-sur-Alzette,13140,12110
2017/12,31,16,Ettelbruck,14275,11760
2017/12,31,16,Goebelsmühle,885,1180
2017/12,31,16,Howald,460,855
2017/12,31,16,Kautenbach,5195,3095
2017/12,31,16,Lamadelaine,925,1085
2017/12,31,16,Luxembourg,46525,36205
2017/12,31,16,Mersch,8685,8930
2017/12,31,16,Michelau,105,100
2017/12,31,16,Noertzange,1180,1100
2017/12,31,16,Pétange,5635,2190
2017/12,31,16,Pfaffenthal-Kirchberg,2040,7310
2017/12,31,16,Rodange,2500,5080
2017/12,31,16,Schifflange,3145,3155
2017/12,31,16,Troisvierges,3940,3020
2017/12,31,16,Walferdange,1400,1880
2017/12,31,16,Wilwerwiltz,860,1175
2017/12,31,30,Betzdorf,1079,1436
2017/12,31,30,Cents-Hamm,541,472
2017/12,31,30,Igel,1094,1718
2017/12,31,30,Konz,3841,5763
2017/12,31,30,Luxembourg,40664,41644
2017/12,31,30,Manternach,1028,1100
2017/12,31,30,Mertert,1262,1256
2017/12,31,30,Munsbach,2276,2435
2017/12,31,30,Oetrange,1258,1350
2017/12,31,30,Roodt-sur-Syre,1654,1773
2017/12,31,30,Contern,5289,6416
2017/12,31,30,Trier,22313,15497
2017/12,31,30,Trier,5116,6108
2017/12,31,30,Wasserbillig,12591,13776
2017/12,31,30,Wecker,3600,3390
2017/12,31,50,Arlon,37191,27335
2017/12,31,50,Bertrange,5154,4987
2017/12,31,50,Capellen,3410,3133
2017/12,31,50,Kleinbettingen,6862,7021
2017/12,31,50,Luxembourg,67853,76904
2017/12,31,50,Mamer,6235,5803
2017/12,31,50,Mamer,1872,2831
2017/12,31,60,Athus,12,0
2017/12,31,60,Audun-le-Tiche,8830,6715
2017/12,31,60,Belval,5397,3618
2017/12,31,60,Belval,2548,2849
2017/12,31,60,Belval,44741,47000
2017/12,31,60,Belvaux,2061,3140
2017/12,31,60,Berchem,9420,11666
2017/12,31,60,Bettembourg,82433,82309
2017/12,31,60,Betzdorf,1077,1082
2017/12,31,60,Cents-Hamm,513,479
2017/12,31,60,Differdange,32409,32966
2017/12,31,60,Dudelange,7098,7411
2017/12,31,60,Dudelange,9901,10064
2017/12,31,60,Dudelange,4862,6017
2017/12,31,60,Dudelange,18169,15786
2017/12,31,60,Esch-sur-Alzette,106686,103928
2017/12,31,60,Howald,3012,2786
2017/12,31,60,Kayl,130,254
2017/12,31,60,Lamadelaine,3732,5791
2017/12,31,60,Longwy,0,0
2017/12,31,60,Luxembourg,175549,172095
2017/12,31,60,Manternach,758,726
2017/12,31,60,Mertert,904,785
2017/12,31,60,Munsbach,1382,1099
2017/12,31,60,Niederkorn,5651,6716
2017/12,31,60,Noertzange,6765,5930
2017/12,31,60,Oberkorn,6852,7012
2017/12,31,60,Oetrange,830,1136
2017/12,31,60,Pétange,18155,19246
2017/12,31,60,Rodange,12563,12874
2017/12,31,60,Roodt-sur-Syre,1121,1600
2017/12,31,60,Rumelange,337,489
2017/12,31,60,Contern,1408,1549
2017/12,31,60,Schifflange,24331,25558
2017/12,31,60,Tétange,83,148
2017/12,31,60,Volmerange-les-Mines,2421,2831
2017/12,31,60,Wasserbillig,3015,2560
2017/12,31,60,Wecker,1631,1678
2017/12,31,70,Athus,13913,13481
2017/12,31,70,NA,50,264
2017/12,31,70,Bascharage,15221,15160
2017/12,31,70,Dippach,9475,8395
2017/12,31,70,Dommeldange,514,590
2017/12,31,70,NA,362,528
2017/12,31,70,Hollerich,7203,13510
2017/12,31,70,Lamadelaine,5898,5760
2017/12,31,70,Leudelange,1659,2131
2017/12,31,70,Longwy,13142,13623
2017/12,31,70,Luxembourg,95760,102118
2017/12,31,70,Mersch,639,2603
2017/12,31,70,Pétange,30689,27104
2017/12,31,70,Pfaffenthal-Kirchberg,4219,3874
2017/12,31,70,Rodange,39731,29200
2017/12,31,70,Schouweiler,1944,1928
2017/12,31,70,Virton,764,839
2017/12,31,90,Bettembourg,22297,24256
2017/12,31,90,Hettange-Grande,16518,18296
2017/12,31,90,Howald,575,1190
2017/12,31,90,Luxembourg,181269,203403
2017/12,31,90,Thionville,100451,74648
2018/01,31,10,Clervaux,7895,8407
2018/01,31,10,Colmar-Berg,4110,6415
2018/01,31,10,Cruchten,2925,4909
2018/01,31,10,Diekirch,23963,20616
2018/01,31,10,Dommeldange,13822,13397
2018/01,31,10,Drauffelt,3235,2245
2018/01,31,10,Ettelbruck,66834,57695
2018/01,31,10,Goebelsmühle,3200,676
2018/01,31,10,Gouvy,303,8
2018/01,31,10,Heisdorf,4681,5766
2018/01,31,10,Kautenbach,26614,25743
2018/01,31,10,Lintgen,9146,10798
2018/01,31,10,Lorentzweiler,6123,8689
2018/01,31,10,Luxembourg,143639,140192
2018/01,31,10,Merkholtz,9,418
2018/01,31,10,Mersch,49203,57295
2018/01,31,10,Michelau,2333,2760
2018/01,31,10,Wiltz,22,20
2018/01,31,10,Pfaffenthal-Kirchberg,40536,34252
2018/01,31,10,Schieren,4816,5892
2018/01,31,10,Troisvierges,6777,9071
2018/01,31,10,Walferdange,9993,11150
2018/01,31,10,Wiltz,17314,18376
2018/01,31,10,Wilwerwiltz,2174,3275
2018/01,31,16,Belval,11640,21557
2018/01,31,16,Bettembourg,11732,17871
2018/01,31,16,Clervaux,9005,5885
2018/01,31,16,Differdange,7916,10728
2018/01,31,16,Dommeldange,3568,4990
2018/01,31,16,Drauffelt,1825,2683
2018/01,31,16,Esch-sur-Alzette,24855,22342
2018/01,31,16,Ettelbruck,29148,25620
2018/01,31,16,Goebelsmühle,1379,2685
2018/01,31,16,Howald,1585,1662
2018/01,31,16,Kautenbach,10227,5876
2018/01,31,16,Lamadelaine,5247,1002
2018/01,31,16,Luxembourg,73824,55976
2018/01,31,16,Mersch,17076,20153
2018/01,31,16,Michelau,290,644
2018/01,31,16,Noertzange,2304,2416
2018/01,31,16,Pétange,5464,5519
2018/01,31,16,Pfaffenthal-Kirchberg,6649,15081
2018/01,31,16,Rodange,3721,3276
2018/01,31,16,Schifflange,5778,7965
2018/01,31,16,Troisvierges,6371,4506
2018/01,31,16,Walferdange,3000,3720
2018/01,31,16,Wilwerwiltz,1291,1729
2018/01,31,30,Betzdorf,1090,1398
2018/01,31,30,Cents-Hamm,314,347
2018/01,31,30,Igel,1059,1858
2018/01,31,30,Konz,3626,6237
2018/01,31,30,Luxembourg,40763,37696
2018/01,31,30,Manternach,899,1219
2018/01,31,30,Mertert,1242,1100
2018/01,31,30,Munsbach,1722,1641
2018/01,31,30,Oetrange,1219,1091
2018/01,31,30,Roodt-sur-Syre,1287,1367
2018/01,31,30,Contern,5405,6293
2018/01,31,30,Trier,20259,15868
2018/01,31,30,Trier,5576,6331
2018/01,31,30,Wasserbillig,12373,14307
2018/01,31,30,Wecker,3135,2224
2018/01,31,50,Arlon,46011,32855
2018/01,31,50,Bertrange,6651,5931
2018/01,31,50,Capellen,4132,3761
2018/01,31,50,Kleinbettingen,8337,8624
2018/01,31,50,Luxembourg,79436,95777
2018/01,31,50,Mamer,6650,6383
2018/01,31,50,Mamer,3113,6458
2018/01,31,60,Audun-le-Tiche,10462,9423
2018/01,31,60,Belval,8920,5957
2018/01,31,60,Belval,2324,3149
2018/01,31,60,Belval,45643,41756
2018/01,31,60,Belvaux,3426,2647
2018/01,31,60,Berchem,11257,10474
2018/01,31,60,Bettembourg,79827,85885
2018/01,31,60,Betzdorf,2058,2246
2018/01,31,60,Cents-Hamm,1315,1258
2018/01,31,60,Differdange,33642,33368
2018/01,31,60,Dudelange,7211,7733
2018/01,31,60,Dudelange,11035,10474
2018/01,31,60,Dudelange,4885,6607
2018/01,31,60,Dudelange,18368,16507
2018/01,31,60,Esch-sur-Alzette,109085,97969
2018/01,31,60,Howald,4398,4935
2018/01,31,60,Kayl,44,252
2018/01,31,60,Lamadelaine,4295,5972
2018/01,31,60,Luxembourg,174591,182648
2018/01,31,60,Manternach,1464,1599
2018/01,31,60,Mertert,1656,1534
2018/01,31,60,Munsbach,2689,2309
2018/01,31,60,Niederkorn,5987,6171
2018/01,31,60,Noertzange,7201,6383
2018/01,31,60,Oberkorn,6565,6980
2018/01,31,60,Oetrange,1637,2318
2018/01,31,60,Pétange,20369,20751
2018/01,31,60,Rodange,9470,11590
2018/01,31,60,Roodt-sur-Syre,1891,2758
2018/01,31,60,Rumelange,377,650
2018/01,31,60,Contern,2722,3040
2018/01,31,60,Schifflange,24645,25575
2018/01,31,60,Tétange,22,138
2018/01,31,60,Volmerange-les-Mines,2981,3828
2018/01,31,60,Wasserbillig,6981,3399
2018/01,31,60,Wecker,2764,3614
2018/01,31,70,Athus,13953,15435
2018/01,31,70,NA,88,365
2018/01,31,70,Bascharage,18049,18379
2018/01,31,70,Dippach,9203,8376
2018/01,31,70,Dommeldange,1322,2807
2018/01,31,70,NA,490,745
2018/01,31,70,Hollerich,8498,13641
2018/01,31,70,Lamadelaine,5516,6541
2018/01,31,70,Leudelange,1930,2265
2018/01,31,70,Longwy,14794,17423
2018/01,31,70,Luxembourg,115534,111186
2018/01,31,70,Mersch,3376,4914
2018/01,31,70,Pétange,30954,33454
2018/01,31,70,Pfaffenthal-Kirchberg,7812,5511
2018/01,31,70,Rodange,41119,34801
2018/01,31,70,Schouweiler,2137,2018
2018/01,31,70,Virton,944,1148
2018/01,31,90,Bettembourg,24462,28526
2018/01,31,90,Hettange-Grande,17069,25685
2018/01,31,90,Howald,1005,7500
2018/01,31,90,Luxembourg,211046,204502
2018/01,31,90,Thionville,159560,98799
2018/02,28,10,Clervaux,6608,7101
2018/02,28,10,Colmar-Berg,3320,4907
2018/02,28,10,Cruchten,2381,3820
2018/02,28,10,Diekirch,20359,17070
2018/02,28,10,Dommeldange,11583,13055
2018/02,28,10,Drauffelt,1929,1896
2018/02,28,10,Ettelbruck,51145,50246
2018/02,28,10,Goebelsmühle,573,592
2018/02,28,10,Gouvy,351,34
2018/02,28,10,Heisdorf,3847,4776
2018/02,28,10,Kautenbach,24830,21946
2018/02,28,10,Lintgen,7850,9079
2018/02,28,10,Lorentzweiler,5230,7276
2018/02,28,10,Luxembourg,122953,118403
2018/02,28,10,Merkholtz,45,285
2018/02,28,10,Mersch,43330,45976
2018/02,28,10,Michelau,2082,2433
2018/02,28,10,Wiltz,0,0
2018/02,28,10,Pfaffenthal-Kirchberg,35856,30143
2018/02,28,10,Schieren,4098,5033
2018/02,28,10,Troisvierges,7046,7813
2018/02,28,10,Walferdange,8022,9553
2018/02,28,10,Wiltz,14046,15392
2018/02,28,10,Wilwerwiltz,2211,2795
2018/02,28,16,Belval,11230,17550
2018/02,28,16,Bettembourg,11030,14775
2018/02,28,16,Clervaux,7105,4945
2018/02,28,16,Differdange,7745,9330
2018/02,28,16,Dommeldange,2660,3485
2018/02,28,16,Drauffelt,1210,1995
2018/02,28,16,Esch-sur-Alzette,21305,20005
2018/02,28,16,Ettelbruck,24325,19895
2018/02,28,16,Goebelsmühle,885,1790
2018/02,28,16,Howald,1250,1720
2018/02,28,16,Kautenbach,7930,5260
2018/02,28,16,Lamadelaine,4990,1055
2018/02,28,16,Luxembourg,62915,55100
2018/02,28,16,Mersch,13770,14795
2018/02,28,16,Michelau,240,580
2018/02,28,16,Noertzange,1535,1805
2018/02,28,16,Pétange,4590,4160
2018/02,28,16,Pfaffenthal-Kirchberg,7430,12980
2018/02,28,16,Rodange,3395,3100
2018/02,28,16,Schifflange,5800,6225
2018/02,28,16,Troisvierges,4810,3885
2018/02,28,16,Walferdange,2575,3625
2018/02,28,16,Wilwerwiltz,875,1555
2018/02,28,30,Betzdorf,790,1154
2018/02,28,30,Cents-Hamm,299,273
2018/02,28,30,Igel,891,1547
2018/02,28,30,Konz,3319,5533
2018/02,28,30,Luxembourg,35268,34042
2018/02,28,30,Manternach,689,1008
2018/02,28,30,Mertert,932,876
2018/02,28,30,Munsbach,1414,1327
2018/02,28,30,Oetrange,997,905
2018/02,28,30,Roodt-sur-Syre,1032,1117
2018/02,28,30,Contern,5459,5182
2018/02,28,30,Trier,18350,14226
2018/02,28,30,Trier,4630,5837
2018/02,28,30,Wasserbillig,11242,13147
2018/02,28,30,Wecker,2498,1859
2018/02,28,50,Arlon,37877,28838
2018/02,28,50,Bertrange,5142,4853
2018/02,28,50,Capellen,3234,3251
2018/02,28,50,Kleinbettingen,6751,7464
