Id,geometry_ATP,stop_id,stop_name,localite_ATP,label,Label_cor,country-corrected,localite_ACT,dist,rue,code_postal,similar_to_locATP,similar_to_locACT,coord_x,coord_y
1272,POINT (65364.82778250769 65424.54892793926),2.00221E+11,"Ehlerange, Schoul",Ehlerange,Ehlerange,Ehlerange,L,Ehlerange,18.77617532,Rue de Mondercange,4381,"['Ehlerange', 'Ehlange', 'Emerange', 'Enscherange', 'Everlange']","['Ehlerange', 'Ehlange', 'Emerange', 'Enscherange', 'Everlange']",65364.82778,65424.54893
1273,POINT (65416.53636522224 64450.00169428242),2.00221E+11,"Ehlerange, ZARE ouest",Ehlerange,Ehlerange,Ehlerange,L,Ehlerange,20.32991059,Rue d'Esch,4380,"['Ehlerange', 'Ehlange', 'Emerange', 'Enscherange', 'Everlange']","['Ehlerange', 'Ehlange', 'Emerange', 'Enscherange', 'Everlange']",65416.53637,64450.00169
1274,POINT (65404.115244188164 64408.54927189355),2.00221E+11,"Ehlerange, ZARE ouest",Ehlerange,Ehlerange,Ehlerange,L,Ehlerange,62.26716474,Rue d'Esch,4380,"['Ehlerange', 'Ehlange', 'Emerange', 'Enscherange', 'Everlange']","['Ehlerange', 'Ehlange', 'Emerange', 'Enscherange', 'Everlange']",65404.11524,64408.54927
1275,POINT (95739.96023087224 74171.170048386),2.00181E+11,"EHNEN, An den Aessen",Ehnen,Ehnen,Ehnen,L,Ehnen,1.502225894,An den Aessen,5418,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",95739.96023,74171.17005
1276,POINT (95748.83883814636 74175.53355553634),2.00181E+11,"EHNEN, An den Aessen",Ehnen,Ehnen,Ehnen,L,Ehnen,10.66853475,An den Aessen,5418,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",95748.83884,74175.53356
1277,POINT (95338.28992882598 73650.71783545848),2.00181E+11,"Ehnen, Bromelt",Ehnen,Ehnen,Ehnen,L,Ehnen,23.4138709,Route du Vin,5416,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",95338.28993,73650.71784
1278,POINT (95307.90004975384 73634.50454545455),2.00181E+11,"Ehnen, Bromelt",Ehnen,Ehnen,Ehnen,L,Ehnen,9.585681342,Route du Vin,5416,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",95307.90005,73634.50455
1279,POINT (95918.6489182272 74049.7919127696),2.00181E+11,"Ehnen, Ieselsbreck",Ehnen,Ehnen,Ehnen,L,Ehnen,36.73282414,Route du Vin,5416,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",95918.64892,74049.79191
1280,POINT (96003.15689916321 74489.2606510095),2.00181E+11,"EHNEN, Lehboesch",Ehnen,Ehnen,Ehnen,L,Ehnen,34.0855793,Rue de la Cité,5488,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",96003.1569,74489.26065
1281,POINT (96017.57196411243 74478.84829867445),2.00181E+11,"EHNEN, Lehboesch",Ehnen,Ehnen,Ehnen,L,Ehnen,20.61204826,Rue de Wormeldange-Haut,5488,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",96017.57196,74478.8483
1282,POINT (96248.9685172838 74472.53055050518),2.00181E+11,"EHNEN, Lehboesch 2",Ehnen,Ehnen,Ehnen,L,Ehnen,6.952703646,Rue de Wormeldange-Haut,5488,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",96248.96852,74472.53055
1283,POINT (96229.72241265008 74478.81255867393),2.00181E+11,"EHNEN, Lehboesch 2",Ehnen,Ehnen,Ehnen,L,Ehnen,12.94348072,Rue de Wormeldange-Haut,5488,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",96229.72241,74478.81256
1284,POINT (95889.48298534668 74159.81702237208),2.00181E+11,"EHNEN, Neie Wee",Ehnen,Ehnen,Ehnen,L,Ehnen,18.15228279,Neie Wee,5419,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",95889.48299,74159.81702
1285,POINT (95906.93473827555 74149.41328858101),2.00181E+11,"EHNEN, Neie Wee",Ehnen,Ehnen,Ehnen,L,Ehnen,3.317913956,Neie Wee,5419,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",95906.93474,74149.41329
1286,POINT (95819.62235488975 74022.0297010606),2.00181E+11,"Ehnen, Puddel",Ehnen,Ehnen,Ehnen,L,Ehnen,29.17635658,Route du Vin,5416,"['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']","['Ehnen', 'Ehner', 'Ernzen', 'Kehlen', 'Kehmen']",95819.62235,74022.0297
1287,POINT (64122.96427305912 86982.089077204),2.00151E+11,"EHNER, Kapell",Ehner,Ehner,Ehner,L,Ehner,44.9733833,Haaptstrooss,8529,"['Ehner', 'Ehnen', 'Mecher', 'Breinert', 'Ehlerange']","['Ehner', 'Ehnen', 'Mecher', 'Breinert', 'Ehlerange']",64122.96427,86982.08908
1288,POINT (64131.03930950064 86981.39815938356),2.00151E+11,"EHNER, Kapell",Ehner,Ehner,Ehner,L,Ehner,52.35477159,Haaptstrooss,8529,"['Ehner', 'Ehnen', 'Mecher', 'Breinert', 'Ehlerange']","['Ehner', 'Ehnen', 'Mecher', 'Breinert', 'Ehlerange']",64131.03931,86981.39816
1289,POINT (64326.72733645715 87018.86975042807),2.00151E+11,"EHNER, Krier",Ehner,Ehner,Ehner,L,Ehner,14.70470051,Haaptstrooss,8529,"['Ehner', 'Ehnen', 'Mecher', 'Breinert', 'Ehlerange']","['Ehner', 'Ehnen', 'Mecher', 'Breinert', 'Ehlerange']",64326.72734,87018.86975
1290,POINT (64326.39272080671 87027.8799554771),2.00151E+11,"EHNER, Krier",Ehner,Ehner,Ehner,L,Ehner,13.98845617,Place Pierre Krier,8529,"['Ehner', 'Ehnen', 'Mecher', 'Breinert', 'Ehlerange']","['Ehner', 'Ehnen', 'Mecher', 'Breinert', 'Ehlerange']",64326.39272,87027.87996
46,POINT (54154.836605606426 82320.83332145886),2.003E+11,"Arlon, Athénée Royale",Arlon,Arlon,Arlon,B,Eischen,3994.872102,Rue de Waltzing,8478,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54154.83661,82320.83332
47,POINT (53888.039133879065 83954.45957591457),2.003E+11,"Arlon, Bon coin",Arlon,Arlon,Arlon,B,Eischen,4275.186891,Rue du Faubourg,8468,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",53888.03913,83954.45958
48,POINT (53884.584713243894 83941.35149631264),2.003E+11,"Arlon, Bon coin",Arlon,Arlon,Arlon,B,Eischen,4276.70424,Rue du Faubourg,8468,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",53884.58471,83941.3515
49,POINT (55104.75625902272 83951.42019508938),2.003E+11,"Arlon, Callemeyn",Arlon,Arlon,Arlon,B,Eischen,3076.160189,Rue du Faubourg,8468,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",55104.75626,83951.4202
50,POINT (55119.57381439097 83956.91364788495),2.003E+11,"Arlon, Callemeyn",Arlon,Arlon,Arlon,B,Eischen,3062.7751,Rue du Faubourg,8468,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",55119.57381,83956.91365
51,POINT (54983.45792274219 82712.25450514059),2.003E+11,"Arlon, Clinique",Arlon,Arlon,Arlon,B,Eischen,3130.301633,Rue de Waltzing,8478,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54983.45792,82712.25451
52,POINT (54989.555201297975 82735.47262514169),2.003E+11,"Arlon, Clinique",Arlon,Arlon,Arlon,B,Eischen,3122.958592,Rue de Waltzing,8478,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54989.5552,82735.47263
53,POINT (54525.2300799486 82128.66733406075),2.003E+11,"Arlon, Institut Itela (ISI)",Arlon,Arlon,Arlon,B,Eischen,3663.891477,Rue de Waltzing,8478,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54525.23008,82128.66733
54,POINT (54567.85421151102 82059.285508532),2.003E+11,"Arlon, Institut Itela (ISI)",Arlon,Arlon,Arlon,B,Eischen,3637.485052,Rue de Waltzing,8478,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54567.85421,82059.28551
55,POINT (54167.93925276416 83695.96759319198),2.003E+11,"Arlon, Inst. St. Marie (ISMA)",Arlon,Arlon,Arlon,B,Eischen,3966.240976,Rue du Faubourg,8468,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54167.93925,83695.96759
102,POINT (54723.73578689652 84132.14111753875),2.003E+11,"(B) ARLON, Cimetière",Arlon,Arlon,Arlon,B,Eischen,3487.328308,Rue du Faubourg,8468,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54723.73579,84132.14112
103,POINT (54729.069203340456 84177.38528658547),2.003E+11,"(B) ARLON, Cimetière",Arlon,Arlon,Arlon,B,Eischen,3492.865581,Rue du Faubourg,8468,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54729.0692,84177.38529
104,POINT (54031.38845385163 82966.41993741904),2.003E+11,"(B) ARLON, Gare",Arlon,Arlon,Arlon,B,Eischen,4077.822663,Rue de Waltzing,8478,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54031.38845,82966.41994
105,POINT (54492.8284315077 83145.9785979299),2.003E+11,"(B) ARLON, Institut notre Dame (INDA)",Arlon,Arlon,Arlon,B,Eischen,3624.569808,Rue de Waltzing,8478,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54492.82843,83145.9786
106,POINT (54705.08135218998 83488.11865068061),2.003E+11,"(B) ARLON, Pl.des Chasseurs Ard.",Arlon,Arlon,Arlon,B,Eischen,3415.744581,Rue du Faubourg,8468,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54705.08135,83488.11865
107,POINT (53899.260486007886 83180.60638124426),2.003E+11,"(B) ARLON, rue Léon Castilhon",Arlon,Arlon,Arlon,B,Eischen,4219.11243,Rue de Waltzing,8478,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",53899.26049,83180.60638
108,POINT (54183.798156248726 83540.5095816229),2.003E+11,"(B) ARLON, Square Astrid - Bastogne",Arlon,Arlon,Arlon,B,Eischen,3939.009931,Rue du Faubourg,8468,"['Arlon', 'Saarlouis', 'Harlange', 'Kalborn', 'Allerborn']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",54183.79816,83540.50958
182,POINT (56530.897952005136 79670.1329968585),2.003E+11,"(B) AUTELHAUT, Eglise",Autelhaut,Autelhaut,Autelhaut,B,Eischen,3588.138199,Rue de Waltzing,8478,"['Autelhaut', 'Autelbas', 'Ell', 'Hautbellain', 'Athus']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",56530.89795,79670.133
183,POINT (56559.83708144183 79699.26047022085),2.003E+11,"(B) AUTELHAUT, Eglise",Autelhaut,Autelhaut,Autelhaut,B,Eischen,3549.277693,Rue de Waltzing,8478,"['Autelhaut', 'Autelbas', 'Ell', 'Hautbellain', 'Athus']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",56559.83708,79699.26047
1298,POINT (59061.29983502133 83273.28749061596),2.00191E+11,"Eischen, Denn Mairie",Eischen,Eischen,Eischen,L,Eischen,24.17571544,Rue de Clairefontaine,8460,"['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",59061.29984,83273.28749
1299,POINT (59056.80265544352 83286.09569711413),2.00191E+11,"Eischen, Denn Mairie",Eischen,Eischen,Eischen,L,Eischen,18.38310889,Place Denn,8465,"['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",59056.80266,83286.0957
1300,POINT (59121.49605067089 83294.52257546879),2.00191E+11,"Eischen, Denn Pont",Eischen,Eischen,Eischen,L,Eischen,12.14000612,Rue de Steinfort,8476,"['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",59121.49605,83294.52258
1301,POINT (59099.09541651003 83305.7311138731),2.00191E+11,"Eischen, Denn Pont",Eischen,Eischen,Eischen,L,Eischen,24.60698245,Rue de Steinfort,8476,"['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",59099.09542,83305.73111
1302,POINT (59235.6725167488 83504.96846950473),2.00191E+11,"Eischen, rue de Hobscheid",Eischen,Eischen,Eischen,L,Eischen,14.92483806,Rue de Hobscheid,8473,"['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",59235.67252,83504.96847
1303,POINT (59262.95066022567 83523.99514064015),2.00191E+11,"Eischen, rue de Hobscheid",Eischen,Eischen,Eischen,L,Eischen,11.52037664,Rue de Hobscheid,8473,"['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']","['Eischen', 'Roodt/Eisch', 'Greisch', 'Remerschen', 'Vichten']",59262.95066,83523.99514
2386,POINT (77719.88854657188 120274.1529502772),2.0011E+11,Kounenhaff,Kounenhaff,,Eisenbach,L,Eisenbach,11.65398126,Kounenhaff,9838,"['Konz', 'Ehnen', 'Blumenthal', 'Bonnal', 'Kautenbach']","['Eisenbach', 'Derenbach', 'Weilerbach', 'Bech', 'Bigelbach']",77719.88855,120274.153
2387,POINT (77718.10499403859 120294.06389155664),2.0011E+11,Kounenhaff,Kounenhaff,,Eisenbach,L,Eisenbach,23.17341816,Kounenhaff,9838,"['Konz', 'Ehnen', 'Blumenthal', 'Bonnal', 'Kautenbach']","['Eisenbach', 'Derenbach', 'Weilerbach', 'Bech', 'Bigelbach']",77718.10499,120294.0639
3051,POINT (78498.60220709888 118947.91415231778),2.0011E+11,"Obereisenbach, Bei der Baach",Obereisenbach,,Eisenbach,L,Eisenbach,47.11532261,Haaptstrooss,9838,"['Eisenbach', 'Oberweis', 'Derenbach', 'Bech', 'Berg']","['Eisenbach', 'Derenbach', 'Weilerbach', 'Bech', 'Bigelbach']",78498.60221,118947.9142
3052,POINT (78482.90724241245 118966.27132036835),2.0011E+11,"Obereisenbach, Bei der Baach",Obereisenbach,,Eisenbach,L,Eisenbach,31.14023906,Haaptstrooss,9838,"['Eisenbach', 'Oberweis', 'Derenbach', 'Bech', 'Berg']","['Eisenbach', 'Derenbach', 'Weilerbach', 'Bech', 'Bigelbach']",78482.90724,118966.2713
3053,POINT (78122.74981240912 119413.85919411866),2.0011E+11,"Obereisenbach, Bongertswies",Obereisenbach,,Eisenbach,L,Eisenbach,23.05321114,Bongertswies,9838,"['Eisenbach', 'Oberweis', 'Derenbach', 'Bech', 'Berg']","['Eisenbach', 'Derenbach', 'Weilerbach', 'Bech', 'Bigelbach']",78122.74981,119413.8592
3054,POINT (78132.5008641996 119420.3072494989),2.0011E+11,"Obereisenbach, Bongertswies",Obereisenbach,,Eisenbach,L,Eisenbach,14.45558216,Bongertswies,9838,"['Eisenbach', 'Oberweis', 'Derenbach', 'Bech', 'Berg']","['Eisenbach', 'Derenbach', 'Weilerbach', 'Bech', 'Bigelbach']",78132.50086,119420.3072
3894,POINT (78325.31555592883 118423.95927717918),2.0011E+11,"Untereisenbach, Bréck",Untereisenbach,,Eisenbach,L,Eisenbach,17.25177557,Am enneschten Eck,9838,"['Eisenbach', 'Derenbach', 'Bech', 'Kautenbach', 'Manternach']","['Eisenbach', 'Derenbach', 'Weilerbach', 'Bech', 'Bigelbach']",78325.31556,118423.9593
3895,POINT (78354.35254973995 118424.06187229179),2.0011E+11,"Untereisenbach, Bréck",Untereisenbach,,Eisenbach,L,Eisenbach,33.75680198,Am enneschten Eck,9838,"['Eisenbach', 'Derenbach', 'Bech', 'Kautenbach', 'Manternach']","['Eisenbach', 'Derenbach', 'Weilerbach', 'Bech', 'Bigelbach']",78354.35255,118424.0619
1304,POINT (81161.79654298318 84142.28705749942),2.00181E+11,"EISENBORN, Am Duerf",Eisenborn,Eisenborn,Eisenborn,L,Eisenborn,28.63432031,Route de Luxembourg,6196,"['Eisenborn', 'Born', 'Insenborn', 'Eselborn', 'Dreiborn']","['Eisenborn', 'Born', 'Insenborn', 'Eselborn', 'Dreiborn']",81161.79654,84142.28706
1305,POINT (81145.20384478875 84130.60481586552),2.00181E+11,"EISENBORN, Am Duerf",Eisenborn,Eisenborn,Eisenborn,L,Eisenborn,26.25773799,Route de Luxembourg,6196,"['Eisenborn', 'Born', 'Insenborn', 'Eselborn', 'Dreiborn']","['Eisenborn', 'Born', 'Insenborn', 'Eselborn', 'Dreiborn']",81145.20384,84130.60482
1308,POINT (57717.46281988612 91862.83476934418),2.0015E+11,"Ell, Arelerstrooss",Ell,Ell,Ell,L,Ell,23.91534998,Um Bierg,8530,"['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']","['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']",57717.46282,91862.83477
1309,POINT (57730.341455040296 91893.36926095284),2.0015E+11,"Ell, Arelerstrooss",Ell,Ell,Ell,L,Ell,22.7142869,Um Bierg,8530,"['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']","['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']",57730.34146,91893.36926
1310,POINT (57335.281713805554 92100.55310542737),2.0015E+11,"Ell, Beim Musikssaul",Ell,Ell,Ell,L,Ell,19.76747534,Haaptstrooss,8530,"['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']","['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']",57335.28171,92100.55311
1311,POINT (57385.35135159279 92099.4542727303),2.0015E+11,"Ell, Beim Musikssaul",Ell,Ell,Ell,L,Ell,18.57733218,Haaptstrooss,8530,"['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']","['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']",57385.35135,92099.45427
1312,POINT (57723.45642641027 92129.19850894877),2.0015E+11,"Ell, Beim Schreider",Ell,Ell,Ell,L,Ell,12.57565575,Réidenerstrooss,8530,"['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']","['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']",57723.45643,92129.19851
1313,POINT (57759.15510214292 92137.61646816888),2.0015E+11,"Ell, Beim Schreider",Ell,Ell,Ell,L,Ell,6.682725391,Réidenerstrooss,8530,"['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']","['Ell', 'Basbellain', 'Capellen', 'Dellen', 'Ellange']",57759.1551,92137.61647
1314,POINT (89886.54021037542 64512.500631617426),2.00211E+11,Ellenger Gare,Ellenger Gare,,Ellange,L,Ellange,59.47415513,Z.A.E. Le Triangle Vert,5691,"['Ell', 'Ellange', 'Dellen', 'Linger', 'Ehner']","['Ellange', 'Hellange', 'Ell', 'Ehlange', 'Elvange']",89886.54021,64512.50063
1315,POINT (89881.6450365903 64536.29295700061),2.00211E+11,Ellenger Gare,Ellenger Gare,,Ellange,L,Ellange,40.81633316,Rue de la Gare,5690,"['Ell', 'Ellange', 'Dellen', 'Linger', 'Ehner']","['Ellange', 'Hellange', 'Ell', 'Ehlange', 'Elvange']",89881.64504,64536.29296
1306,POINT (89362.94701264163 65077.12842915091),2.00211E+11,"Ellange, Martialis",Ellange,Ellange,Ellange,L,Ellange,21.61034122,Route d'Erpeldange,5690,"['Ellange', 'Hellange', 'Ell', 'Ehlange', 'Elvange']","['Ellange', 'Hellange', 'Ell', 'Ehlange', 'Elvange']",89362.94701,65077.12843
1307,POINT (89371.51644201361 65062.462094399576),2.00211E+11,"Ellange, Martialis",Ellange,Ellange,Ellange,L,Ellange,22.40101429,Rue de l'Eau,5690,"['Ellange', 'Hellange', 'Ell', 'Ehlange', 'Elvange']","['Ellange', 'Hellange', 'Ell', 'Ehlange', 'Elvange']",89371.51644,65062.46209
1316,POINT (60206.033406846036 93707.77737457011),2.00151E+11,"ELTZ, Elz",Eltz,,Eltz,L,Eltz,27.16423789,Rue de Redange,8540,"['Sinspelt', 'Aumetz', 'Aspelt', 'Closdelt', 'Deiffelt']","['Sinspelt', 'Aumetz', 'Aspelt', 'Closdelt', 'Deiffelt']",60206.03341,93707.77737
1317,POINT (60213.481545896604 93696.07137577157),2.00151E+11,"ELTZ, Elz",Eltz,,Eltz,L,Eltz,13.38067385,Rue de Redange,8540,"['Sinspelt', 'Aumetz', 'Aspelt', 'Closdelt', 'Deiffelt']","['Sinspelt', 'Aumetz', 'Aspelt', 'Closdelt', 'Deiffelt']",60213.48155,93696.07138
1318,POINT (62081.824448241765 87806.60697132036),2.0015E+11,"Elvange/Beckerich, Gesanksbau",Elvange/beckerich,,Elvange/Beckerich,L,Elvange,16.89500249,Kräizerbucherstrooss,8533,"['Beckerich', 'Elvange', 'Koerich', 'Ehlange', 'Ellange']","['Elvange', 'Ehlange', 'Ellange', 'Livange', 'Boevange']",62081.82445,87806.60697
1319,POINT (62072.87865796394 87805.19053961651),2.0015E+11,"Elvange/Beckerich, Gesanksbau",Elvange/beckerich,,Elvange/Beckerich,L,Elvange,9.901760815,Kräizerbucherstrooss,8533,"['Beckerich', 'Elvange', 'Koerich', 'Ehlange', 'Ellange']","['Elvange', 'Ehlange', 'Ellange', 'Livange', 'Boevange']",62072.87866,87805.19054
1320,POINT (61915.08473407694 87797.26018525622),2.0015E+11,"Elvange/Beckerich, Schoul",Elvange/beckerich,,Elvange/Beckerich,L,Elvange,7.144649679,Haaptstrooss,8533,"['Beckerich', 'Elvange', 'Koerich', 'Ehlange', 'Ellange']","['Elvange', 'Ehlange', 'Ellange', 'Livange', 'Boevange']",61915.08473,87797.26019
1321,POINT (61859.5850219001 87782.20724826657),2.0015E+11,"Elvange/Beckerich, Schoul",Elvange/beckerich,,Elvange/Beckerich,L,Elvange,16.74909877,Haaptstrooss,8533,"['Beckerich', 'Elvange', 'Koerich', 'Ehlange', 'Ellange']","['Elvange', 'Ehlange', 'Ellange', 'Livange', 'Boevange']",61859.58502,87782.20725
