origin,dest,count
2021,2071,23.2443439
2021,2081,40.9071788
2021,2082,263.5601
2021,2091,80.7817453
2021,2092,399.12081
2021,2101,11.3333333
2021,2121,9.83135901
2021,2131,134.19955
2021,2132,175.615385
2021,2133,379.531264
2021,2141,53.7536232
2021,3011,5.0952381
2021,3012,124.466667
2021,3013,229.050833
2021,3014,479.584376
2021,3015,119.411765
2021,3016,10.2941176
2021,3017,13.1295961
2021,3019,377.263519
2021,3021,96.8461538
2021,3022,194.838329
2021,3023,13.6666667
2021,4011,142.1875
2021,4031,73
2021,4051,79.8695652
2021,4061,9.78571429
2021,4071,188.632024
2021,4081,119.411765
2021,4091,10.2941176
2021,5071,5.8125
2021,5091,46.7281106
2021,7021,161.909091
2021,7071,11.5
2021,8091,9.50738356
2021,8105,9.97350116
2021,8131,5.85714286
2021,11021,6.9
2021,11041,9.64285714
2021,12051,8.94117647
2021,13011,7.33333333
2021,13051,73
2021,13071,17.4117647
2021,54029,77.4187832
2021,54099,62.0549689
2021,54137,44.1195831
2021,54138,12.6222509
2021,54270,53.8019139
2021,54323,82.0686667
2021,54575,52.6517862
2021,54580,58.3345174
2021,55545,56.8396018
2021,57022,10.6466388
2021,57038,44.4174196
2021,57076,43.4111773
2021,57124,21.2932775
2021,57227,24.4212577
2021,57463,146.421732
2021,57498,41.7110069
2021,57565,12.6222509
2021,57650,10.3018224
2021,57672,66.800209
2021,57731,36.8448671
2021,57733,47.2609523
2021,62063,9.50738356
2021,63067,10.6096415
2021,81001,10.2660234
2021,81004,42.6223247
2021,82003,11.0291692
2021,82036,12.5783884
2021,84043,11.0291692
2021,85045,23.4177823
2021,85046,10.6096415
2021,7211001,24.63027
2021,7232018,7.67319499
2021,7235062,7.31216983
2021,7235068,9.67409293
2021,10042113,14.3159642
2021,10042115,9.67409293
2022,1011,470.354704
2022,1031,263.648718
2022,1041,6.53846154
2022,1061,36.9
2022,2021,590.265467
2022,2022,4307.62058
2022,2023,692.551566
2022,2041,121.376471
2022,2042,233.631579
2022,2043,73
2022,2045,9.95224738
2022,2081,73
2022,2091,241.411765
2022,2092,89.9940522
2022,2131,318.780093
2022,2133,35.3970205
2022,2141,4.22222222
2022,3012,201.869565
2022,3014,19.9044948
2022,3015,140.329741
2022,3017,12.6222509
2022,3019,21.3571429
2022,3020,96.8461538
2022,3023,25.8421053
2022,4081,127.1875
2022,5091,38.6851901
2022,7041,161.909091
2022,11051,55.1666667
2022,12051,35.8333333
2022,13011,9.17647059
2022,54029,20.9584215
2022,54099,32.8094267
2022,54137,37.4384905
2022,54138,10.6466388
2022,54270,33.5402273
2022,54323,335.989379
2022,54575,12.6222509
2022,54580,44.6078567
2022,55545,10.6466388
2022,57022,10.6466388
2022,57038,21.523831
2022,57124,21.3395439
2022,57227,42.4777448
2022,57463,33.9155284
2022,57498,10.6466388
2022,57531,22.5744983
2022,57672,84.8448035
2022,57731,9.54053707
2022,57733,9.54053707
2022,57764,74.7847068
2022,81001,30.7365923
2022,81003,19.5128739
2022,81004,62.9941497
2022,82003,15.4677364
2022,85045,59.2454185
2022,85046,9.50738356
2022,10042113,8.1599212
2023,1011,443.506256
2023,1031,264.496337
2023,1041,6.82758621
2023,1061,112.2
2023,1071,7.73076923
2023,1093,119.411765
2023,1111,75.25
2023,2011,329.175
2023,2021,3635.85191
2023,2022,1033.49164
2023,2023,11548.7449
2023,2031,333.400382
2023,2034,79.8695652
2023,2041,550.951616
2023,2043,427.645301
2023,2044,96.8461538
2023,2045,572.369886
2023,2051,65.4
2023,2061,294.75
2023,2071,84.6970121
2023,2082,91.8518519
2023,2091,300.940165
2023,2092,204.336232
2023,2101,96.8461538
2023,2111,491.985931
2023,2121,155.830357
2023,2131,122
2023,2132,315.021639
2023,2133,524.633661
2023,2141,430.512976
2023,3011,127.1875
2023,3013,161.909091
2023,3014,119.411765
2023,3015,124.466667
2023,3019,154.584018
2023,3020,124.466667
2023,3021,57.7378641
2023,3022,459.650679
2023,3023,319.599265
2023,4011,47.2936976
2023,4021,122
2023,4031,69.2796175
2023,4032,202.294118
2023,4043,272.375
2023,4051,127.1875
2023,4061,124.466667
2023,4071,41.3333333
2023,4081,275.5625
2023,4091,52
2023,4101,13.2666667
2023,5021,45.3571429
2023,5091,150.857143
2023,7071,304.375
2023,8141,15.9411765
2023,11051,8.94117647
2023,11061,6.88235294
2023,12051,248.070301
2023,13011,7.33333333
2023,13051,15.1028663
2023,13061,62.2218075
2023,13071,18.3076923
2023,21004,122
2023,54029,33.3788982
2023,54099,40.5655379
2023,54137,23.2688897
2023,54138,9.97350116
2023,54270,9.97350116
2023,54323,163.066689
2023,54580,10.3018224
2023,57022,10.6466388
2023,57038,9.54053707
2023,57076,10.8771923
2023,57203,10.3018224
2023,57463,45.4985716
2023,57498,35.7220889
2023,57672,96.778463
2023,57733,9.97350116
2023,57764,0
2023,75056,9.97350116
2023,81001,35.6510284
2023,81004,30.3526697
2023,81015,14.1714253
2023,85046,30.0558682
2023,6412001,150.375
2023,7211001,8.33662471
2023,7232018,15.2880144
2023,10042113,7.31216983
2023,10042115,33.1001821
2031,1011,196.516667
2031,1071,23.4686853
2031,1093,8.3125
2031,1111,134.901099
2031,2011,474.996711
2031,2012,427.233333
2031,2021,95.8841658
2031,2023,333.400382
2031,2031,15922.0161
2031,2032,1434.86782
2031,2033,445.556129
2031,2034,537.277127
2031,2041,375.433712
2031,2042,234.646136
2031,2045,695.034497
2031,2051,126.379603
2031,2061,734.675995
2031,2071,218.41586
2031,2081,238.949074
2031,2082,115.583333
2031,2091,262.241228
2031,2092,30.8836595
2031,2101,60.952381
2031,2111,482.516401
2031,2121,384.147924
2031,2132,196.1875
2031,2133,56.15
2031,2141,244.677931
2031,3012,578.891885
2031,3013,193.740385
2031,3014,779.761521
2031,3015,425.042839
2031,3016,7.04166667
2031,3017,153.425
2031,3019,620.953833
2031,3020,285.534487
2031,3021,116.710887
2031,3022,113.454545
2031,3023,208.172895
2031,4011,10.4
2031,4021,12.4583333
2031,4031,111.676623
2031,4032,76.1578947
2031,4041,104.8125
2031,4043,267.375
2031,4051,45.1176471
2031,4061,101.730769
2031,4071,65.5658633
2031,4081,140.543347
2031,4101,16.72
2031,5021,5.42105263
2031,5061,16.8571429
2031,5071,16.7857143
2031,5081,13.8947368
2031,5091,10.4
2031,7071,22.6836595
2031,7081,15.5555556
2031,7131,113.454545
2031,8091,13.8571429
2031,8105,39.4956712
2031,8131,11.9126984
2031,11051,76.1578947
2031,11071,9.15043485
2031,12051,6.71628416
2031,12061,7.23809524
2031,12071,255.090909
2031,13011,35.5190476
2031,13051,62.0932001
2031,13061,189.132353
2031,13071,62.3044315
2031,13091,4
2031,54029,129.927325
2031,54099,103.053406
2031,54137,86.9028285
2031,54138,43.074343
2031,54270,39.4956712
2031,54323,160.233959
2031,54395,30.5612386
2031,54575,42.1613371
2031,54580,27.0323169
2031,55029,21.3596486
2031,55545,85.2751235
2031,57022,42.1613371
2031,57038,0
2031,57076,42.1613371
2031,57124,261.819537
2031,57203,114.284881
2031,57227,79.8203343
2031,57365,39.4956712
2031,57463,308.477599
2031,57498,93.8133668
2031,57529,84.3226742
2031,57531,42.1613371
2031,57630,26.919643
2031,57650,40.7958433
2031,57672,466.893657
2031,57731,126.142776
2031,57733,221.067841
2031,57764,81.5690472
2031,81001,110.525237
2031,81004,0
2031,81013,0
2031,81015,56.1878257
2031,84043,120.711856
2031,85045,51.1033369
2031,85046,60.248754
2031,6412001,26.919643
2031,7211001,126.171386
2031,7232018,79.1255692
2031,7235062,95.564171
2031,7235118,22.7062286
2031,10042113,109.444898
2031,10042115,27.5430615
2032,1011,41.8095238
2032,1041,5.42424242
2032,2011,82.5
2032,2012,63.1818182
2032,2021,127.1875
2032,2031,1456.31152
2032,2032,2511.07118
2032,2033,127.545455
2032,2041,40.4444444
2032,2044,200.419118
2032,2051,15.7142857
2032,2061,86.0509804
2032,2071,21.6095238
2032,2081,41
2032,2082,59
2032,2091,12.595407
2032,2101,65.2
2032,2121,65.3157895
2032,2132,89.125
2032,2133,47.625
2032,2141,165.4125
2032,3015,38.4
2032,3019,104.8125
2032,3021,117.268025
2032,3023,59.9204545
2032,4011,194.571429
2032,4031,251.557895
2032,4101,9.75
2032,5091,40.2941176
2032,7101,65.3157895
2032,12051,13.1958148
2032,12061,6.82608696
2032,13011,22.2142857
2032,13031,9.94117647
2032,13051,15.7142857
2032,13091,6.42857143
2032,57038,42.1613371
2032,57203,169.931174
2032,57463,55.66975
2032,57672,244.361256
2032,57764,32.2681226
2032,75056,42.1613371
2032,7211001,22.7062286
2032,7232018,22.4796457
2032,10042115,21.2706191
2033,2011,190.6125
2033,2012,6.55555556
2033,2022,42.1613371
2033,2031,447.456007
2033,2032,165.945455
2033,2033,849.146692
2033,2034,82.5
2033,2042,74.8
2033,2051,36.7767857
2033,2061,82.5
2033,2081,64.3
2033,2082,155.615883
2033,2092,10.7058824
2033,2111,82.5
2033,3011,151.361281
2033,3012,450.037056
2033,3013,134.7
2033,3019,315.670395
2033,3020,49.4833333
2033,3022,329.271429
2033,4011,194.571429
2033,4051,194.571429
2033,4091,76.1578947
2033,5111,12.8181818
2033,11011,27.4285714
2033,13041,7.23809524
2033,13051,18.7894737
2033,13071,53.0368421
2033,54029,60.6722346
2033,54323,28.3028204
2033,54575,52.1135845
2033,57463,92.1462184
2033,57498,82.836459
2033,57672,64.3
2033,57731,15.321036
2033,7211001,21.2706191
2033,7235062,0
2033,10042113,21.9708342
2033,10042115,22.7062286
2034,1031,22.3125
2034,1041,5.42424242
2034,2011,40.6
2034,2012,17.8095238
2034,2023,79.8695652
2034,2031,580.619232
2034,2033,82.5
2034,2034,1455.05702
2034,2041,6.72727273
2034,2051,50.4602811
2034,2081,22.5
2034,2101,10.2
2034,2141,82.5
2034,3013,113.454545
2034,3019,94.5277778
2034,3020,68.9923077
2034,3022,134.7
2034,4021,76.1578947
2034,4041,7.96257163
2034,4101,17.9135484
2034,5071,35.2545455
2034,5091,126.136364
2034,8141,14.4117647
2034,12011,12.2916667
2034,57227,85.2751235
2034,57672,125.420172
2034,57733,17.9374541
2034,57764,64.8786601
2034,81001,113.454545
2034,7235068,20.3472308
2034,10042113,26.919643
2041,1011,508.841429
2041,1021,58.5
2041,1031,125.827106
2041,1051,10.9615385
2041,1061,193.35
2041,1081,19
2041,1091,166.368421
2041,1093,145.055556
2041,1101,4.33333333
2041,1111,91.3971613
2041,2011,264.973762
2041,2012,253.919079
2041,2021,390.257065
2041,2022,121.376471
2041,2023,359.330303
2041,2031,475.333993
2041,2032,151.738562
2041,2034,6.72727273
2041,2041,13559.3413
2041,2042,3750.88412
2041,2043,1004.32255
2041,2044,2085.61159
2041,2045,1351.95687
2041,2051,228.929004
2041,2061,302.173529
2041,2071,123.706044
2041,2081,569.143403
2041,2082,819.436946
2041,2091,195.420588
2041,2092,291.962704
2041,2101,299.110463
2041,2111,218.520833
2041,2121,27.7333333
2041,2131,193.674062
2041,2132,819.246784
2041,2133,792.894042
2041,2141,889.036032
2041,3011,187.904531
2041,3012,292.026806
2041,3013,424.085346
2041,3014,561.352976
2041,3015,359.500144
2041,3016,122.111631
2041,3017,632.652379
2041,3019,950.106859
2041,3020,184.851754
2041,3021,179.409344
2041,3022,208.750416
2041,3023,522.363246
2041,3024,68.0254237
2041,4011,355.497222
2041,4021,262.733862
2041,4032,126.205556
2041,4041,180.719577
2041,4043,186.5
2041,4051,164.922222
2041,4061,20.1242424
2041,4071,146.264815
2041,4081,357.320347
2041,4091,82.5882353
2041,4101,26.68
2041,5021,29.4666667
2041,5041,13.3666667
2041,5051,14.6644737
2041,5091,219.164359
2041,7061,86.982906
2041,7071,9.37366653
2041,7081,13.0714286
2041,8021,24.9035777
2041,8031,7.35294118
2041,8051,5.95238095
2041,10031,25.6
2041,11021,3.84615385
2041,11031,5.58333333
2041,11041,8.94117647
2041,11051,186.5
2041,11061,5.61111111
2041,11071,25.875463
2041,11081,6.13043478
2041,12011,21.3076923
2041,12021,84.5384615
2041,12031,13.4814815
2041,12041,73.4222222
2041,12051,100.234258
2041,12061,12.6
2041,12091,9.33333333
2041,13011,9.17647059
2041,13051,79.2694805
2041,13061,37
2041,13071,36.2600733
2041,13081,11.3636364
2041,54029,255.312146
2041,54099,64.8786601
2041,54323,196.040931
2041,54395,129.75732
2041,54575,125.554825
2041,57022,75.3996636
2041,57038,306.469102
2041,57227,218.714015
2041,57365,76.9176775
2041,57463,645.450637
2041,57498,68.7590589
2041,57529,10.8771923
2041,57565,279.863578
2041,57672,269.131875
2041,57731,67.4440996
2041,57733,246.000705
2041,57764,183.539317
2041,67482,60.7766833
2041,75056,102.814815
2041,81001,84.4025176
2041,81003,35.1266259
2041,81004,37.9295484
2041,81015,46.4729692
2041,85045,35.1266259
2041,85046,60.9124338
2041,7211001,115.23575
2041,7235062,20.8184421
2041,7235068,66.4881696
2041,10042113,7.31216983
2041,10042115,465.717546
2042,1011,307.98122
2042,1031,125.145016
2042,1041,38.290718
2042,1061,14.3421108
2042,1071,9.39130435
2042,1091,17.3636364
2042,1093,45.3571429
2042,2011,373.622573
2042,2012,116.9
2042,2021,643.591086
2042,2022,233.631579
2042,2023,112.2
2042,2031,180.662922
2042,2034,33.7660455
2042,2041,3618.57971
2042,2042,7081.22517
2042,2043,406.233205
2042,2044,576.455253
2042,2045,801.681473
2042,2051,301.500181
2042,2061,142.819697
2042,2071,147.343878
2042,2081,143.683591
2042,2082,805.191802
2042,2091,123.583333
2042,2101,29.5147059
2042,2111,269.145749
2042,2121,349.399807
2042,2131,94.2289562
2042,2132,441.103618
2042,2133,1148.96463
2042,2141,987.615587
2042,3013,221.385027
2042,3014,654.897502
2042,3015,285.420812
2042,3017,25.9411765
2042,3019,244.535095
2042,3022,124.466667
2042,3023,286.988095
2042,4011,136.991481
2042,4021,29.672619
2042,4031,80.8055285
2042,4032,32.3333333
2042,4051,27.0628663
2042,4071,49.4769231
2042,4081,110.201408
2042,4091,122.95
2042,4101,34.7026393
2042,5011,145.055556
2042,5021,7.83144937
2042,5091,97.3444444
2042,6091,22.4545455
2042,7041,123.321429
2042,7101,20.6
2042,8021,8.73684211
2042,8141,39.8860294
2042,10131,15.1428571
2042,11041,9.07692308
2042,11051,9.66666667
2042,11061,10.5
2042,11081,10.5333333
2042,12011,12.5384615
2042,12021,6
2042,12051,40.9333333
2042,12061,4.22222222
2042,13031,8.88235294
2042,13051,94.6747063
2042,13061,19.3916954
2042,13071,24.0769231
2042,13081,27.8690476
2042,21004,257.919192
2042,54029,69.6949707
2042,54099,60.7766833
2042,54137,60.7766833
2042,54138,37.4449885
2042,54270,34.9271567
2042,54323,254.835372
2042,54580,131.162271
2042,55545,109.677434
2042,57038,361.202795
2042,57076,37.9041333
2042,57124,66.2836109
2042,57203,0
2042,57227,64.8786601
2042,57463,403.712949
2042,57498,73.5707324
2042,57529,76.9176775
2042,57565,111.631579
2042,57672,374.629473
2042,57731,66.2836109
2042,57733,27.4122759
2042,57764,423.604262
2042,75056,70.5594934
2042,81001,23.7521547
2042,81004,85.9658927
2042,81015,21.8489637
2042,83034,35.1266259
2042,85045,106.720643
2042,85046,48.4275576
2042,7211001,126.75793
2042,7232018,55.7163164
2042,7235062,34.290408
2042,7235068,30.0765952
2042,10041100,21.4334925
2042,10042113,48.2357667
2042,10042115,30.0765952
2043,1011,48.2666667
2043,1031,19.2307692
2043,1041,19.4049145
2043,1051,14.3684211
2043,1071,12.0625
2043,1081,58.2619048
2043,1091,47.1666667
2043,1093,37.9067358
2043,1111,30.2857143
2043,2011,87.8169928
2043,2021,170.659091
2043,2022,73
2043,2023,345.895301
2043,2031,76.1578947
2043,2041,773.749005
2043,2042,406.233205
2043,2043,1559.6985
2043,2044,75.3272727
2043,2045,618.442949
2043,2051,36.4309211
2043,2061,161.55947
2043,2071,102.814815
2043,2081,69.0909091
2043,2082,99
2043,2091,72.4705882
2043,2092,72.4705882
2043,2101,19.1880342
2043,2111,45.4782609
2043,2131,47.1363636
2043,2132,111.631579
2043,2133,268.207086
2043,2141,33.0833333
2043,3011,75.3272727
2043,3012,175.404199
2043,3014,75.3272727
2043,3015,8.75
2043,3017,292.103276
2043,3019,271.441308
2043,3022,233.7
2043,4011,10.7222222
2043,4021,156.751208
2043,4031,43.1851852
2043,4061,13.6666667
2043,4081,57.8129093
2043,4091,34.4455922
2043,5041,9.8
2043,5051,5.10526316
2043,5081,23.4
2043,5091,12.5333333
2043,5101,12.9242424
2043,8031,10
2043,8091,9
2043,8101,6
2043,8105,9.96674905
2043,10011,7.2
2043,10041,5.76923077
2043,10111,44.375
2043,11051,33.75
2043,12011,27.5
2043,12021,8.10526316
2043,12041,10.2857143
2043,12051,71.5949443
2043,12071,27.5
2043,13031,9.16666667
2043,13051,27.5454545
2043,13081,9.92307692
2043,54137,64.8786601
2043,54270,122.313332
2043,54323,0
2043,54580,41.2140864
2043,57076,62.7774126
2043,57463,87.8103292
2043,57498,104.93875
2043,57672,270.297206
2043,57733,212.95161
2043,57764,28.3028204
2043,81001,28.9064546
2043,81015,48.2152626
2043,82003,84.4025176
2043,85046,35.1266259
2043,10041100,39.7917149
2044,1011,21.5
2044,1021,110.409091
2044,1031,90.4065268
2044,1041,52.9360392
2044,1071,10.65
2044,1081,14.7
2044,1091,87.9722222
2044,1111,14.76
2044,2012,59.4518519
2044,2021,161.909091
2044,2023,96.8461538
2044,2032,89.125
2044,2041,784.632115
2044,2042,689.675323
2044,2043,261.827273
2044,2044,3850.28212
2044,2045,262.265145
2044,2051,21.0625
2044,2061,316.359458
2044,2071,39.9128112
2044,2081,316.133141
2044,2082,126.561414
2044,2101,10.35
2044,2111,22.7391304
2044,2121,112.950549
2044,2131,47.625
2044,2133,367.920218
2044,2141,167.466423
2044,3013,47.625
2044,3014,19.2307692
2044,3017,111.631579
2044,3019,274.457127
2044,3021,102.814815
2044,3022,506.938095
2044,4011,55.125
2044,4021,11.6
2044,4031,111.174815
2044,4032,112.863636
2044,4041,136.419118
2044,4051,11.96
2044,4061,148.859091
2044,5091,145.055556
2044,7061,45.3571429
2044,7071,122.95
2044,8031,8.44444444
2044,8051,5.95238095
2044,12011,23.5555556
2044,12021,9.35714286
2044,13021,18.8518519
2044,13031,9.94117647
2044,13051,28.3636364
2044,13061,22.6
2044,13081,11.1666667
2044,54099,64.8786601
2044,54323,144.74522
2044,54580,30.1908445
2044,57022,5.98164621
2044,57038,62.7774126
2044,57672,80.536206
2044,57764,68.7590589
2044,81001,114.565881
2044,81004,88.3010317
2044,81015,3.57462052
2044,85045,56.4094346
2044,10042113,31.4415168
2044,10042115,34.290408
2045,1011,99.9192534
2045,1021,72.6363636
2045,1031,168.223529
2045,1041,6.55555556
2045,1051,55.0820513
2045,1071,28.3736111
2045,1081,44.4444444
2045,1091,36.2222222
2045,1093,186.5
2045,1101,4.17647059
2045,1111,49.7830157
2045,2011,406.132271
2045,2022,82.9522474
2045,2023,423.903219
2045,2031,389.148279
2045,2033,37.9067358
2045,2041,512.539926
2045,2042,935.306053
2045,2043,741.680784
2045,2044,31.4415168
2045,2045,4974.88859
2045,2051,104.880952
2045,2061,241.333333
2045,2071,21.4857143
2045,2081,449.169012
2045,2082,14.309965
2045,2091,208.822464
2045,2092,117.683333
2045,2101,40.5333333
2045,2111,78.3333333
2045,2121,203.646032
2045,2131,154.736111
2045,2132,404.810872
2045,2133,604.10153
2045,2141,309.387719
2045,3012,153.112286
2045,3013,166.974494
2045,3014,202.708741
2045,3015,119.538462
2045,3017,76.9856939
2045,3019,463.152045
2045,3020,70.6204545
2045,3021,246.552475
2045,3022,604.881461
2045,3023,76.7000283
2045,4011,398.988101
2045,4021,12.4583333
2045,4031,40.7
2045,4032,53.4
2045,4041,56.4857143
2045,4051,35.88
2045,4061,44.8196078
2045,4071,65.9340659
2045,4081,182.089428
2045,4091,206.160351
2045,4101,9.75
2045,5011,28.2250841
2045,5021,22.552381
2045,5031,20.8528428
2045,5041,14.4166667
2045,5051,6.5625
2045,5061,6.5
2045,5071,46.8596491
2045,5081,32.0735294
2045,5091,66.7911765
2045,5101,34.6904762
2045,5111,11
2045,6071,19
2045,6091,48.4395604
2045,6101,44.2047619
2045,6111,18.0625
2045,7021,16.6363636
2045,7031,9.64705882
2045,7041,56.9477434
2045,7051,10.3529412
2045,7061,16.2
2045,7071,59.072549
2045,7081,34.9206349
2045,7101,15.7777778
2045,7111,19.4285714
2045,7131,37.1529707
2045,8021,57.1837607
2045,8031,8.44444444
2045,8051,5.9375
2045,8091,9
2045,8121,4.46666667
2045,9011,13.5
2045,9021,10.4711538
2045,10011,6.23076923
2045,10031,43
2045,10061,40.7132867
2045,10121,29.0984848
2045,10141,6.42105263
2045,11011,12.7333333
2045,11021,13.5166667
2045,11041,6.45
2045,11051,69.0909091
2045,11071,31.9047619
2045,11081,28.5727273
2045,12011,29.6923077
2045,12021,198.5
2045,12041,20.2352941
2045,12051,95.5559211
2045,12061,25.2
2045,12071,27.5
2045,12091,26.4333333
2045,13011,39.4428571
2045,13031,19.1428571
2045,13051,65.2142857
2045,13061,69.4
2045,13071,38.6472789
2045,13091,5.63157895
2045,54029,141.796338
2045,54099,226.731115
2045,54137,64.8786601
2045,54138,76.9176775
2045,54270,18.5279436
2045,54323,198.062677
2045,54395,4.52123143
2045,54575,30.5612386
2045,54580,492.710716
2045,55545,196.040931
2045,57022,76.2358582
2045,57038,223.878759
2045,57076,24.7555638
2045,57203,76.9176775
2045,57463,771.952397
2045,57498,370.672283
2045,57529,58.9449885
2045,57565,145.268366
2045,57630,139.69509
2045,57650,64.8786601
2045,57672,419.202244
2045,57764,139.69509
2045,59350,64.8786601
2045,63067,46.4729692
2045,81001,243.415853
2045,81004,62.0600398
2045,81015,86.520931
