,StopPointCode,StopPointAuthority,StopPointShortName,StopPointPublicCode,StopPointStopType,StopPointLatitude,StopPointLongitude,passengers
59,2165904,AVL,Clausener Bréck Quai 4,MOUS904,busStation,49.6132521895697,6.14352615061501,296
60,1343001,AVL,Plateau Altmunster Quai 2,CLAU001,busStation,49.6127463657248,6.13980366190055,267
64,1214008,AVL,Barrès Quai 2,BARR008,busStation,49.5958952655005,6.11550342651017,154
65,1281031,AVL,Am Brill Quai 2,BRIL031,busStation,49.5879636170472,6.09908875574436,851
66,1934002,AVL,Am Eck Quai 2,LEUD002,busStation,49.5855357095706,6.09877619528367,657
67,1934911,AVL,Rue de Leudelange Quai 3,LEUD911,busStation,49.5821115840093,6.09712527987742,111
3,1331021,AVL,Rheinsheim Quai 2,CHAR021,busStation,49.6079055281889,6.11983344431738,55
4,1924001,AVL,Nancy Quai 1,LAVA001,busStation,49.6035304500025,6.11863790277483,433
5,2328018,AVL,Peupliers Quai 2,PEUP018,busStation,49.611890301093,6.1653286465568,464
6,2172028,AVL,Alphonse Munchen Quai 1,MUNC028,busStation,49.6046795380896,6.11456948554826,677
7,1430022,AVL,Athénée Quai 3,DUPO022,busStation,49.6046350795221,6.11134668201693,994
8,1651013,AVL,Guillaume Quai 1,GUIL013,busStation,49.6066006668703,6.11837374379949,878
12,1248903,AVL,\(131) Bouillon Quai 4,BOUI903,busStation,49.5999171439678,6.10543837927691,844
13,1924047,AVL,Salzhaff / Schluechthaus Quai 1,LAVA047,busStation,49.6002889488921,6.11780477633427,715
14,1713112,AVL,"Hamm, Colonie Quai 2",HAMM112,busStation,49.6071068488263,6.15554190445156,88
15,1650902,AVL,Bragance Quai 1,GUIL902,busStation,49.6071180804875,6.1156713779259,669
16,2224010,AVL,Ierzkaulen,NEVE010,busStation,49.6051138885999,6.15388603299785,35
18,2132011,AVL,Rheinsheim Quai 1,MARI011,busStation,49.6070115657215,6.12114593244065,330
19,2342036,AVL,Poincaré,POIN036,busStation,49.602208348013,6.11648725970555,30
20,2343903,AVL,Fort Dumoulin Quai 3,POMM903,busStation,49.6120487456467,6.14798542975399,223
23,2343207,AVL,"Cents-Hamm, Halte CFL Quai 4",ALOU904,busStation,49.6150011757235,6.16561883563712,605
26,1713176,AVL,"Hamm, Schoul Quai 2",HAMM176,busStation,49.6091097837405,6.16200127275513,95
28,2343099,AVL,Pommiers Quai 2,POMM099,busStation,49.6127991731719,6.1572733290369,542
34,2343042,AVL,Nic Rollinger Quai 1,POMM042,busStation,49.6113950124601,6.15102794618959,112
35,2343094,AVL,Pommiers Quai 1,POMM094,busStation,49.612748329635,6.15740089584376,546
36,2328021,AVL,Peupliers Quai 1,PEUP021,busStation,49.6118350439997,6.16527647372763,157
37,2343194,AVL,Fetschebuer Quai 1,POMM194,busStation,49.6141867269501,6.16285543727558,494
38,2343037,AVL,Nic Rollinger Quai 2,POMM037,busStation,49.6117949983964,6.15229219901042,233
39,2343206,AVL,"Cents-Hamm, Halte CFL Quai 3",ALOU903,busStation,49.6148384538694,6.16558674253481,853
40,1273012,AVL,Rue de Bitbourg Quai 1,BITB012,busStation,49.6131553117198,6.16996264421197,602
42,1718052,AVL,Käschtewee Quai 2,HAUT052,busStation,49.6126732362583,6.17269039558085,85
43,1718051,AVL,Käschtewee Quai 1,HAUT051,busStation,49.6126056191434,6.17250047728787,965
44,1718017,AVL,Rue Haute Quai 1,HAUT017,busStation,49.6108534990982,6.16927918285107,940
45,1713217,AVL,"Hamm, Kierch Quai 1",HAMM217,busStation,49.6100176077316,6.16673871222984,728
46,1713159,AVL,"Hamm, Schoul Quai 1",HAMM159,busStation,49.6091392732249,6.16173651899544,207
47,1713115,AVL,"Hamm, Colonie Quai 1",HAMM115,busStation,49.6070900458496,6.15522447873317,986
48,1713210,AVL,"Hamm, Kierch Quai 2",HAMM210,busStation,49.6098581126639,6.16647107559188,907
49,1255903,AVL,Bragance Quai 2,BRAG903,busStation,49.607077359106,6.11476009603189,604
50,1718022,AVL,Rue Haute Quai 2,HAUT022,busStation,49.6111539813383,6.1701616787361,188
51,1273013,AVL,Rue de Bitbourg Quai 2,BITB013,busStation,49.6131473801659,6.16927083625929,513
52,2343179,AVL,Fetschebuer Quai 2,POMM179,busStation,49.6139316095274,6.16162415541631,824
53,1111005,AVL,Salzhaff / Schluechthaus Quai 2,ABAT005,busStation,49.600513240488,6.11705792623534,646
59,1650010,AVL,Guillaume Quai 2,GUIL010,busStation,49.6067278103518,6.11842161783874,329
63,2172025,AVL,Alphonse Munchen Quai 2,MUNC025,busStation,49.6043775370928,6.11508567024488,651
64,2342006,AVL,Nancy Quai 2,POIN006,busStation,49.6033138477903,6.1182492408014,419
65,1430029,AVL,Athénée Quai 4,DUPO029,busStation,49.6046761905594,6.11155189693371,799
1,1115051,AVL,Jean Monnet Quai 1,ADEN051,busStation,49.6247666442666,6.1460376535648,769
3,1347904,AVL,Luxexpo Quai 4,CIRC904,busStation,49.6362586215136,6.17550739599766,61
5,2633022,AVL,"Senningerberg, Autobunn Quai 2",TRÈV022,busStation,49.6397116445731,6.21664440554414,6
7,1115016,AVL,Konrad Adenauer Quai 2,ADEN016,busStation,49.6294865967709,6.1568693987639,946
9,1115913,AVL,Avalon Quai 3,ADEN913,busStation,49.6325124108764,6.16138857590702,134
17,2633021,AVL,"Senningerberg, Autobunn Quai 1",TRÈV021,busStation,49.6387423694958,6.2163672345656,805
23,1110901,AVL,Aéroport Quai 1,AERO901,busStation,49.6348499636131,6.21574432610785,210
29,8268005,AVL,"Bertrange, École Européenne II Quai 5",THOR005,busStation,49.6174675309982,6.03785054998243,293
30,1115099,AVL,B.E.I. Quai 1,ADEN099,busStation,49.6212729164599,6.1397196140058,185
31,1115025,AVL,Antoine de St Exupéry Quai 1,ADEN025,busStation,49.6271536287873,6.15163173409883,90
32,1347013,AVL,Poutty Stein Quai 2,CIRC013,busStation,49.6354803633577,6.16869585524216,599
33,1115019,AVL,Konrad Adenauer Quai 1,ADEN019,busStation,49.6294028793648,6.15712357513579,846
34,1347018,AVL,Poutty Stein Quai 1,CIRC018,busStation,49.6357281544444,6.16926325259776,80
35,1347905,AVL,Luxexpo Quai 5,CIRC905,busStation,49.636942798142,6.17478904131526,146
37,1115912,AVL,Avalon Quai 2,ADEN912,busStation,49.6319794589003,6.16020071068066,707
38,1115026,AVL,Antoine de St Exupéry Quai 2,ADEN026,busStation,49.6272452960338,6.15133554788686,467
39,1115070,AVL,Jean Monnet Quai 2,ADEN070,busStation,49.6249059442941,6.14584947615578,550
40,1115098,AVL,B.E.I. Quai 2,ADEN098,busStation,49.6205095106894,6.13904426700704,947
43,1260911,AVL,Gare Rocade Quai 1,BONN911,busStation,49.6013876778353,6.13704968339367,259
1,1248901,AVL,\(131) Bouillon Quai 3,BOUI901,busStation,49.5999893966555,6.10760725192112,676
2,1248902,AVL,"Hollerich, Kierfecht Quai 3",BOUI902,busStation,49.5995854575621,6.11196359105908,161
4,1470069,AVL,Heentze Park Quai 1,ESCH069,busStation,49.6012972986901,6.12000155177016,446
6,1470070,AVL,Heentze Park Quai 2,ESCH070,busStation,49.6015460776888,6.11987614952134,816
1,1471420,AVL,Stade de Luxembourg Quai 2,ESCH420,busStation,49.5773014913374,6.111979429107,307
15,1543091,AVL,Mathias Tresch Quai 2,FRIE091,busStation,49.6376132070071,6.16872447658631,67
16,1543901,AVL,Avalon Quai 1,FRIE901,busStation,49.6325754301128,6.16029069050282,961
18,1543022,AVL,Simone de Beauvoir Quai 1,FRIE022,busStation,49.6351433718285,6.16008585488402,202
20,1543046,AVL,Léon Thyes Quai 1,FRIE046,busStation,49.6375500237332,6.1672459480963,146
21,1543090,AVL,Mathias Tresch Quai 1,FRIE090,busStation,49.6373663759638,6.16966689794682,906
22,1734902,AVL,Luxexpo Entrée Sud Quai 2,HEMM902,busStation,49.6347230027066,6.16936311263655,261
24,1471409,AVL,Schaarfen Eck Quai 1,ESCH409,busStation,49.5797593841944,6.1134945708828,661
25,1899901,AVL,"Kockelscheuer, \(131) Patinoire Quai 1",BETT901,busStation,49.5652560612658,6.10841655937363,981
26,1471401,AVL,Cloche d'Or Quai 1,ESCH401,busStation,49.5838044995258,6.11552502739622,811
27,1899021,AVL,"Kockelscheuer, Camping Quai 1",BETT021,busStation,49.574022891909,6.11326596600221,894
28,1471421,AVL,Stade de Luxembourg Quai 1,ESCH421,busStation,49.577401328612,6.1123747569636,901
29,1471267,AVL,Stengege Wee Quai 1,ESCH267,busStation,49.5888461214501,6.11638995541985,154
31,1471193,AVL,Gaasperecher Bierg Quai 1,ESCH193,busStation,49.5930098120774,6.11704387090936,281
32,1415030,AVL,"Hollerich, Gare Quai 1",DEPO030,busStation,49.5950762623957,6.12126782329019,133
33,1415042,AVL,Lascombes Quai 1,DEPO042,busStation,49.5941012738575,6.12619694962686,857
35,1543045,AVL,Léon Thyes Quai 2,FRIE045,busStation,49.6372534218522,6.16468665653476,242
36,1543021,AVL,Simone de Beauvoir Quai 2,FRIE021,busStation,49.6345853408534,6.15934264758907,259
39,1471408,AVL,Schaarfen Eck Quai 2,ESCH408,busStation,49.5792985103555,6.1126916269341,128
42,1415011,AVL,Lascombes Quai 2,DEPO011,busStation,49.5943474198765,6.12524134784118,735
45,1471402,AVL,Cloche d'Or Quai 2,ESCH402,busStation,49.5830944975803,6.11519332140888,55
47,1415005,AVL,"Hollerich, Gare Quai 2",DEPO005,busStation,49.5952411357419,6.1206629751058,866
48,1471242,AVL,Gaasperecher Bierg Quai 2,ESCH268,busStation,49.5920935428014,6.1167380945107,534
49,1471316,AVL,Stengege Wee Quai 2,ESCH316,busStation,49.5878382947779,6.11602042445683,449
50,1899020,AVL,"Kockelscheuer, Camping Quai 2",BETT020,busStation,49.5736324722922,6.1131230005591,49
1,1750902,AVL,Theater Quai 2,HUGO902,busStation,49.617515534249,6.12569150055398,799
6,1250068,AVL,Bois,BOIS068,busStation,49.6226829747479,6.12293615460853,968
7,2240009,AVL,Cathédrale,NOTR009,busStation,49.609994953121,6.13114582619615,539
8,1536011,AVL,Gruef,FOSS011,busStation,49.6110970272968,6.13169026458803,43
9,1450004,AVL,Kasinosgaass,EICH004,busStation,49.6124231386181,6.13147392925373,577
11,1750901,AVL,Theater Quai 1,HUGO901,busStation,49.618258401137,6.1255369958901,982
12,1628016,AVL,Kiischtewee Quai 1,GLAC016,busStation,49.6209066781833,6.12820599969659,423
13,1227003,AVL,Belle-Vue,BELL003,busStation,49.6228716813623,6.12763342104728,849
14,1322019,AVL,Arts et Métiers,CERI019,busStation,49.6216829009354,6.12685864263318,575
15,1250032,AVL,Guillaume Schneider,BOIS032,busStation,49.6205620993496,6.12411354818533,695
16,1250082,AVL,Waassertuerm Quai 3,BOIS082,busStation,49.6236072620314,6.12248007910016,413
17,1521116,AVL,Adolphe Fischer,FISC116,busStation,49.6000586150485,6.12807508371364,97
18,1127902,AVL,Square André Quai 2,ANDR902,busStation,49.6236846344565,6.11908265123406,283
19,2716045,AVL,Batty Weber Quai 2,WEBE045,busStation,49.6221400375307,6.11666731007303,918
20,2716001,AVL,Uni Campus Limpertsberg Quai 2,WEBE001,busStation,49.620904271727,6.11437234172701,408
21,2241002,AVL,Lefèvre Quai 1,NEUM002,busStation,49.6225652110491,6.10811174725137,847
22,1511164,AVL,Jean Soupert Quai 1,FAIE164,busStation,49.6221609604734,6.11173617999138,229
23,2311011,AVL,Allée Scheffer,PAST011,busStation,49.6182202519784,6.12400223822926,2
24,2241019,AVL,Neumans Park,NEUM019,busStation,49.6208172839498,6.10764752875973,493
25,2241001,AVL,Lefèvre Quai 2,NEUM001,busStation,49.6222957158122,6.10812771094435,144
26,1511149,AVL,Jean Soupert Quai 2,FAIE149,busStation,49.6219298066387,6.11220683770816,42
27,1913020,AVL,Léandre Lacroix,LACR020,busStation,49.6221895478464,6.11468411870053,365
28,2311085,AVL,N.S. Pierret,PAST085,busStation,49.6207119212228,6.11856568614343,764
29,2311033,AVL,Alfred de Musset,PAST033,busStation,49.6189346545916,6.12198002537441,31
32,2320069,AVL,Ste Zithe,PETR069,busStation,49.6066699048169,6.12621898296915,666
33,2320003,AVL,Michel Rodange,PETR003,busStation,49.6030899324853,6.12479615146447,950
34,1477042,AVL,États-Unis,ETAT042,busStation,49.6002761641667,6.1266919599605,262
1,1817906,AVL,Lycée Bouneweg / PE Quai 6,IVOI906,busStation,49.5903942023638,6.13960345890299,495
2,1338905,AVL,Lycée Bouneweg / LTB Quai 5,CIME905,busStation,49.591181071451,6.14159176677848,239
3,1880197,AVL,Anatole France Quai 1,KRIE197,busStation,49.5987548424762,6.14883065911803,736
4,1522060,AVL,Jules Fischer Quai 1,FISC060,busStation,49.5922468486829,6.14649780430805,540
5,1619027,AVL,Izeger Knupp Quai 1,GEHR027,busStation,49.595829573415,6.15023314051078,878
7,1881055,AVL,Nic Martha Quai 1,KALT055,busStation,49.5930077627574,6.14926283193932,642
8,1338050,AVL,Willibrord Quai 2,CIME050,busStation,49.59378990142,6.14085790473237,735
9,1619077,AVL,Kaltreis Quai 1,GEHR077,busStation,49.5939995222038,6.15081041553454,846
10,1880159,AVL,Jean Jacoby Quai 1,KRIE159,busStation,49.5983886116997,6.14674816565007,947
11,1880111,AVL,Wisestrooss Quai 1,KRIE111,busStation,49.5978408481858,6.14387352923204,82
12,1880077,AVL,Vannérus Quai 1,KRIE077,busStation,49.5975154502418,6.14126276494318,48
13,1261901,AVL,Léon XIII Quai 1,BONN901,busStation,49.5977796660262,6.13775936288568,816
14,1880114,AVL,Wisestrooss Quai 2,KRIE114,busStation,49.5979462691964,6.14486392550621,764
15,1260085,AVL,Rotonde Quai 1,BONN085,busStation,49.5997015284814,6.13725921680951,978
18,1260903,AVL,Wallis Quai 3,BONN903,busStation,49.6030284635852,6.13428192067089,32
19,1260912,AVL,Gare Rocade Quai 2,BONN912,busStation,49.6010950757299,6.13685919929232,623
24,1522029,AVL,Jules Fischer Quai 2,FISC029,busStation,49.5923141657123,6.14667378726937,963
25,1750042,AVL,Lycée de Garçons Quai 1,HUGO042,busStation,49.6204099390145,6.12233618303227,404
26,1147076,AVL,Siggy vu Lëtzebuerg,AVEN076,busStation,49.6261072529264,6.11485418062066,80
27,1750086,AVL,Alen Tramsschapp Quai 1,HUGO086,busStation,49.6220944700985,6.12061667851097,39
28,2531901,AVL,Square André Quai 1,SEIM901,busStation,49.6236859513371,6.119858086203,933
29,1250094,AVL,Waassertuerm Quai 1,BOIS094,busStation,49.6244292521997,6.12225159473464,689
30,1147004,AVL,Avenir Quai 1,AVEN004,busStation,49.6255800113974,6.12005101334598,870
31,2311902,AVL,Lycée Michel Lucius Quai 2,PAST902,busStation,49.6247580601168,6.11450461033869,208
32,2311901,AVL,Lycée Michel Lucius Quai 1,PAST901,busStation,49.6242180167187,6.11485504932778,926
33,1260904,AVL,Wallis Quai 4,BONN904,busStation,49.6028431564261,6.13479112023829,495
34,1147003,AVL,Avenir Quai 2,AVEN003,busStation,49.6253080712889,6.1203301860617,182
35,1250131,AVL,Waassertuerm Quai 2,BOIS131,busStation,49.6240961826764,6.12224353181331,178
36,1750059,AVL,Alen Tramsschapp Quai 2,HUGO059,busStation,49.6218605607697,6.12061662610138,447
38,1750041,AVL,Lycée de Garçons Quai 2,HUGO041,busStation,49.6197654674216,6.12319115918037,135
41,1260088,AVL,Rotonde Quai 2,BONN088,busStation,49.599351516408,6.13729356544935,941
42,1815184,AVL,Anatole France Quai 2,ITZI184,busStation,49.5985116941994,6.1495507501462,455
43,1261922,AVL,Léon XIII Quai 2,BONN922,busStation,49.5974140808592,6.1378915048207,253
44,1880054,AVL,Vannérus Quai 2,KRIE070,busStation,49.5974686198427,6.1419160296575,942
45,1880152,AVL,Jean Jacoby Quai 2,KRIE152,busStation,49.5983891744637,6.14713568659678,162
46,1619010,AVL,Izeger Knupp Quai 2,GEHR010,busStation,49.595970585844,6.15011419301859,318
47,1619054,AVL,Kaltreis Quai 2,GEHR054,busStation,49.5934511848717,6.15082854373995,864
48,2133082,AVL,Nic Martha Quai 2,MART082,busStation,49.5928227673899,6.14869235849684,213
49,2423033,AVL,Pont-Remy,REMY033,busStation,49.5944626004386,6.14441697475514,839
50,1338906,AVL,Lycée Bouneweg / LTB Quai 6,CIME906,busStation,49.5910315292431,6.14136524731443,272
51,2521021,AVL,Demy Schlechter,SCHL021,busStation,49.5949853388475,6.14336225089425,271
1,1248061,AVL,AVL Portal,BOUI061,busStation,49.5990181332529,6.10546395528176,561
3,1248064,AVL,AVL Betriebshof,BOUI064,busStation,49.5986967920738,6.10484628833473,943
5,1821042,AVL,Leonardo Da Vinci Quai 2,KOCK042,busStation,49.5803752208601,6.12051465468529,924
13,2529010,AVL,"Howald, Moureschanz Quai 2",SCIL010,busStation,49.5830197055776,6.13643736213231,664
14,2529040,AVL,"Howald, Ronnebësch Quai 2",SCIL040,busStation,49.5786800857518,6.1333986307898,758
16,2411905,AVL,"Howald, \(131) Lux-Sud Quai 1",RAIF931,busStation,49.5794957062048,6.12892333106999,925
18,2411922,AVL,Gerhard Mercator Quai 4,RAIF922,busStation,49.582204185063,6.12459944531332,448
19,1821032,AVL,Hildegard von Bingen Quai 2,KOCK032,busStation,49.5824864853685,6.12184316668334,9
20,1897021,AVL,"Kockelscheuer, Louis Ackermann Quai 1",ACKE021,busStation,49.558698525043,6.10198588954898,254
21,1235008,AVL,Émile Bian Quai 3,BIAN007,busStation,49.5802449408921,6.11709096998803,581
23,1899080,AVL,"Kockelscheuer, Um Plateau Quai 2",BETT080,busStation,49.5597828395977,6.10792403855819,874
24,1897020,AVL,"Kockelscheuer, Louis Ackermann Quai 2",ACKE020,busStation,49.5586667297482,6.10179415213432,949
25,1897050,AVL,"Kockelscheuer, Parc Luxite",ACKE050,busStation,49.5570248989719,6.09695423505914,599
31,2529007,AVL,"Howald, Moureschanz Quai 1",SCIL007,busStation,49.5835635026606,6.13659922840101,723
33,1899081,AVL,"Kockelscheuer, Um Plateau Quai 1",BETT081,busStation,49.5605661077514,6.1083064876432,996
34,2411904,AVL,"Howald, \(131) Lux-Sud Quai 2",RAIF932,busStation,49.579384475315,6.12879150388694,184
38,2557012,AVL,Émile Bian Quai 1,STUM012,busStation,49.5800786424037,6.11835985807071,22
39,2529055,AVL,"Howald, Ronnebësch Quai 1",SCIL055,busStation,49.5789971654773,6.13385045659673,58
40,1821041,AVL,Leonardo Da Vinci Quai 1,KOCK041,busStation,49.5802411188368,6.12090996353522,859
41,2411901,AVL,Gerhard Mercator Quai 1,RAIF901,busStation,49.5826480043817,6.1232726842861,80
1,2441399,AVL,Peiffeschbierg Quai 1,ROLL399,busStation,49.6284028661119,6.11311191371623,295
2,1922003,AVL,"Eich, Centre Culturel",LAVA003,busStation,49.6289808478674,6.13237069250772,204
3,2441359,AVL,Roudebierg Quai 1,ROLL359,busStation,49.6246889348519,6.10453759978412,975
7,2441289,AVL,Val St André Quai 1,ROLL289,busStation,49.6218755218295,6.10571536148256,341
9,2168107,AVL,Eecher Schmelz Quai 1,MUHL107,busStation,49.6280304770157,6.12235782442057,603
10,1246006,AVL,Albert Borschette Quai 1,BORS006,busStation,49.6290271472648,6.16307320749319,260
11,2168045,AVL,Siwemuergen Quai 1,MUHL045,busStation,49.6292160284647,6.11685872326217,915
12,2441379,AVL,Villeroy & Boch Quai 1,ROLL379,busStation,49.628225965474,6.10675149195517,840
13,2441213,AVL,Val Fleuri Quai 1,ROLL213,busStation,49.6190438009254,6.10796029509408,810
15,2440169,AVL,Beim Klomp Quai 1,ROLL169,busStation,49.6178925687091,6.11121324970795,425
16,2440119,AVL,Bei der Fiels Quai 1,ROLL119,busStation,49.6172384534288,6.11384126666663,697
18,2180004,AVL,Réimerwee Quai 2,MONN004,busStation,49.6322602043542,6.16724827819539,173
19,2440041,AVL,Biischtefabrick Quai 1,ROLL041,busStation,49.6150450166775,6.11679548967955,252
23,2441330,AVL,Villeroy & Boch Quai 2,ROLL330,busStation,49.6281295719438,6.10685415383793,541
24,1652005,AVL,Hugo Gernsback,GERN005,busStation,49.6358084904323,6.17475775033267,823
26,1359006,AVL,Coudenhove-Kalergi Quai 1,COUD006,busStation,49.6277106908591,6.15928570793771,478
36,2180003,AVL,Réimerwee Quai 1,MONN003,busStation,49.6324507138733,6.1676804472719,914
38,1734901,AVL,Luxexpo Entrée Sud Quai 1,HEMM901,busStation,49.634635535392,6.16946514628601,886
40,2440054,AVL,Biischtefabrick Quai 2,ROLL054,busStation,49.6151863585097,6.11633022545335,437
45,2440174,AVL,Beim Klomp Quai 2,ROLL174,busStation,49.6182083669577,6.11088993428388,98
48,1246005,AVL,Albert Borschette Quai 2,BORS005,busStation,49.6281947013163,6.16177817458671,440
49,1359005,AVL,Coudenhove-Kalergi Quai 2,COUD005,busStation,49.6281381662488,6.15910848409801,932
50,2442378,AVL,Peiffeschbierg Quai 2,ROLL378,busStation,49.628284358785,6.11304967408575,529
54,2440112,AVL,Bei der Fiels Quai 2,ROLL112,busStation,49.617260200023,6.11435230646221,882
55,2441204,AVL,Val Fleuri Quai 2,ROLL214,busStation,49.6192027265668,6.10748007714167,125
56,2441276,AVL,Val St André Quai 2,ROLL276,busStation,49.6216623478749,6.1058249343968,981
57,2441328,AVL,Roudebierg Quai 2,ROLL328,busStation,49.6246167394079,6.10488810031207,451
58,2168044,AVL,Siwemuergen Quai 2,MUHL044,busStation,49.6291900907317,6.1172619056784,478
59,2168084,AVL,Eecher Schmelz Quai 2,MUHL084,busStation,49.6277440441487,6.12241625972804,99
60,2168118,AVL,École Eich,MUHL118,busStation,49.6269476517369,6.12765671728287,939
4,2361003,AVL,"Strassen, Primeurs",PRIM003,busStation,49.6199524762921,6.09396212269038,864
13,1821113,AVL,\(131) Stade de Luxembourg Quai 3,KOCK113,busStation,49.57683304987,6.1090740402006,588
18,1821031,AVL,Hildegard von Bingen Quai 1,KOCK031,busStation,49.5825382343618,6.12247661121771,221
19,1471422,AVL,Stade de Luxembourg Quai 4,ESCH422,busStation,49.5767500614191,6.11187364558049,692
